Timestep;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
415;0.000670271823830631;0.000810600286944046;0.0226715040384196;0.0788785304688124;0.0858864145234493;0.25558;0.26945;0.00664448813165475;0.00966775119617225;42691;3270.18;1694;403;447.7;1.8;2097;449.5;40594;2820.68
416;0.000442453093691177;0.000808150932568149;0.0198103990730946;0.0660793790432074;0.0715472070289771;0.26376;0.25019;0.0413606509280524;0.0503547063940844;46265;3542.35;1552;1534;461.4;20.12;3086;481.52;43179;3060.83
417;0.000214426093468537;0.000422739741750359;0.014895936963713;0.0556253010941618;0.056052570697079;0.25365;0.21726;0.082412255896493;0.094159934754241;49018;3729.19;1448;3224;470.6;46.26;4672;516.86;44346;3212.33
418;0.000467493674985326;0.000533483041606887;0.0133568064413212;0.0482556229534382;0.0430874502502036;0.22692;0.17607;0.0854254540027086;0.108796259243149;51752;3779.9;1382;4714;413.4;86.59;6096;499.99;45656;3279.91
419;0.000837746270771348;0.000785624791965567;0.0133591749534028;0.0432295487580864;0.0311718259048062;0.20211;0.14743;0.106363317766411;0.157379715093519;51196;3747.79;1418;5392;363.7;130.45;6810;494.15;44386;3253.64
420;0.00117355334264375;0.00072813612625538;0.0128195547495508;0.040045440060698;0.0213090748283487;0.19124;0.1366;0.0977100308972795;0.169246868203567;48860;3702.7;1350;4942;302.2;142.44;6292;444.64;42568;3258.06
421;0.00109153136195276;0.000510581233859397;0.0119407924034054;0.0382555554668158;0.0167042779006168;0.20076;0.13461;0.0826182865362343;0.177120039147455;47425;3674.98;1172;4080;292.2;147.06;5252;439.26;42173;3235.72
422;0.000710168397190681;0.000289639827833572;0.0116046124292647;0.0347250527114448;0.0127822564878389;0.22602;0.13461;0.0701791866618573;0.174821661591996;47089;3668.69;1078;2838;259.1;121.47;3916;380.57;43173;3288.12
423;0.000239607343089036;0.000146310473457676;0.0118690483099088;0.02975478955355;0.0111303770510881;0.25199;0.13366;0.0413091432681171;0.126052796868204;47185;3775.08;1020;1572;254.7;75.01;2592;329.71;44593;3445.37
424;0;0.0000657872022955524;0.0118680343223683;0.0293204145036339;0.0155269754451298;0.26158;0.14102;0.0312909034106997;0.0593839016963897;49002;4117.15;1019;490;298.6;24.77;1509;323.37;47493;3793.78
425;0;0.0000736803443328551;0.0131218187496852;0.0362588862710646;0.0298246165483533;0.26731;0.16097;0.00337375172576268;0.00644333188342758;52685;4339.35;1114;25;381.6;0.41;1139;382.01;51546;3957.34
426;0.000102599429230676;0.000171920803443329;0.015499544002821;0.0425659192556505;0.0420669172582335;0.27334;0.1776;0;0;53473;4213.44;1248;0;365.5;0.08;1248;365.58;52225;3847.86
427;0.000185988422693141;0.0001866568723099;0.0190723893002871;0.0429906892420733;0.0476403584312813;0.2744;0.18616;0;0;50846;3894.61;1312;0;344.6;0.07;1312;344.67;49534;3549.94
428;0.000205697168417431;0.0001866568723099;0.0233791672963579;0.0381877673508506;0.0474886454090539;0.27875;0.18741;0;0;48803;3619.73;1394;0;361.2;0.11;1394;361.31;47409;3258.42
429;0.000162615823668711;0.000216129010043042;0.0261694181653317;0.0299997524159412;0.0435389537996043;0.2821;0.17629;0;0;48273;3319.4;1410;0;355.8;0.05;1410;355.85;46863;2963.55
430;0.000065155949561803;0.000132624619799139;0.0265425695095125;0.0215640124590688;0.033753564529268;0.25807;0.14664;0;0;45156;3043.77;1304;0;372.8;0;1304;372.8;43852;2670.97
431;0.0000294804379946161;0.0000736803443328551;0.0249735643880241;0.0148620649309161;0.0223019050389852;0.21511;0.11007;0;0;42145;2848.19;1322;0;317.7;0;1322;317.7;40823;2530.49
432;0.0000193474608861093;0.0000871966714490674;0.0220632406427888;0.00946721268269308;0.0133960898405679;0.16832;0.07949;0;0;40240;2825.39;1322;0;261.7;0;1322;261.7;38918;2563.69
433;0.0000158297407249985;0.0000828262840746055;0.0179724409853408;0.00590538575193675;0.0081279937158152;0.12862;0.05451;0;0;39595;2795.64;1259;0;239.8;0;1259;239.8;38336;2555.84
434;0.0000189272775112838;0.0000909220086083214;0.0153917123234766;0.0043641825732769;0.00589048993366694;0.0914;0.03773;0;0;40290;2809.08;1088;0;253.8;0;1088;253.8;39202;2555.28
435;0.0000152725322322748;0.000162332281205165;0.0143309241515961;0.00427601150067886;0.0055094227859886;0.06387;0.03025;0;0;42168;2834.41;1082;0;261.9;0.05;1082;261.95;41086;2572.46
436;0.0000187902523933856;0.000247225710186514;0.0147826616627206;0.00461772222665921;0.0055199953450483;0.06017;0.03657;0;0;46434;3077.85;1096;0;245.7;0.06;1096;245.76;45338;2832.09
437;0.0000166112089380047;0.000338014921090387;0.0169780965526506;0.00544532824854245;0.00559073431863144;0.07202;0.04837;0;0;55771;3836.43;1190;0;192.7;0.07;1190;192.77;54581;3643.66
438;2.96051166838707E-06;0.000553163156384505;0.0196649737544708;0.00612848933791231;0.00513420458512743;0.08869;0.06417;0;0;63299;4597.81;1242;8;126.4;0.1;1250;126.5;62049;4471.31
439;5.92102333677414E-06;0.000855441492109039;0.0205363750944537;0.00693785280728376;0.00372297102292564;0.10257;0.07735;0.00752011835055499;0.0142843801652893;66028;4749.05;1211;415;123.4;12.34;1626;135.74;64402;4613.31
440;2.96051166838707E-06;0.000589721090387375;0.017772937249173;0.00632734206533025;0.00175361224252298;0.10883;0.08095;0.0518682135548553;0.129658464549804;66398;4739.27;1064;1754;103;67.33;2818;170.33;63580;4568.94
441;2.96051166838707E-06;0.000291367345767575;0.0129438138129062;0.00512177062534941;0.000673421389503084;0.10393;0.0754;0.0892885284978567;0.258524902131361;67532;4775.92;897;3474;69.5;132.65;4371;202.15;63161;4573.77
442;0;0.000324631276901004;0.00881053565731365;0.00297244668956154;0.000273563365530083;0.07823;0.05349;0.0903701893564981;0.319785119617225;68566;4730.34;798;5026;49.5;187.63;5824;237.13;62742;4493.21
443;5.92102333677414E-06;0.000425240975609756;0.00660548419055295;0.0016017143199425;0.000117909926684511;0.04874;0.0301;0.120476416588686;0.388079947803393;67668;4594.15;755;6178;43.7;220.11;6933;263.81;60735;4330.34
444;0.0000319211852571498;0.000751228350071736;0.00490494497338505;0.00109044325533104;0.0000346793902013267;0.03038;0.01314;0.114321251226416;0.355045554588952;66826;4557.59;695;6486;31.7;209.33;7181;241.03;59645;4316.56
445;0.000150846438763738;0.0012323268866571;0.00430206985374372;0.00104099153422251;0.000020807634120796;0.02395;0.00819;0.104380272858902;0.270669016963897;65836;4452.74;711;5928;27.4;160.6;6639;188;59197;4264.74
446;0.000495802619062076;0.00176150542324247;0.00426107416922741;0.00106965937225461;6.93587804026533E-06;0.02941;0.00752;0.102448735611328;0.220424519356242;64603;4326.25;762;4482;25;112.97;5244;137.97;59359;4188.28
447;0.00107752970226891;0.0021604943472023;0.0043162864339328;0.00117565889305966;0;0.0488;0.011;0.0731923847680729;0.137833988690735;62830;4357.79;787;2559;18;63.5;3346;81.5;59484;4276.29
448;0.00127953832452891;0.00149694175035868;0.00448239903951103;0.00119788555227218;0;0.06678;0.0136;0.0465371707515509;0.0584769682470639;63052;4656.72;796;825;14.5;17.65;1621;32.15;61431;4624.57
449;0.00181942032505515;0.00178672447632712;0.00498141537789868;0.00129273141122914;0;0.07184;0.01427;0.00401759747495403;0.0057029578077425;65167;4803.75;858;46;14.9;0.26;904;15.16;64263;4788.59
450;0.00295742890683506;0.00171043684361549;0.00453173361543499;0.0012539274019647;0;0.06407;0.01156;0;0;65979;4663.54;872;0;20.8;0;872;20.8;65107;4642.74
451;0.00311481935758091;0.00106358611190818;0.00317225866035296;0.000980603785640125;3.06412195973467E-06;0.04514;0.0064;0;0;62049;4246.51;728;0;25.8;0;728;25.8;61321;4220.71
452;0.00253909972271136;0.000619668981348637;0.00198457814047991;0.000742064132257807;0.0000612824391946933;0.02572;0.00467;0;0;58365;3951.55;672;0;33.5;0;672;33.5;57693;3918.05
453;0.00197576618697755;0.00037166737446198;0.00119054180309976;0.000561453957351649;0.000476554172000465;0.01355;0.00352;0;0;55183;3585.99;634;0;36.2;0;634;36.2;54549;3549.79
454;0.00209653287995628;0.000327265078909613;0.000686432522291069;0.00047285999520805;0.000869569416967299;0.00851;0.00282;0;0;50350;3220.82;551;0;41.5;0;551;41.5;49799;3179.32
455;0.00208093306616471;0.000262075408895265;0.000318419223212936;0.000398815190479994;0.000921659490282788;0.00895;0.00205;0;0;46378;2994.57;501;0;41.8;0;501;41.8;45877;2952.77
456;0.00178526909142429;0.000202811477761836;0.000147586217319027;0.000328111173228975;0.000798286977772605;0.01433;0.00163;0;0;44117;2902.24;522;0;28;0;522;28;43595;2874.24
457;0.0013012111644099;0.000180786226685796;0.000114027773579836;0.000274921332161968;0.000592349586873036;0.02518;0.00199;0;0;43326;2847.13;565;0;32.9;0;565;32.9;42761;2814.23
458;0.000967672597000425;0.000151228350071736;0.000137801051164509;0.000230730772302532;0.00115139997672524;0.04186;0.00278;0;0;43929;2843.01;564;0;31.5;0;564;31.5;43365;2811.51
459;0.00070280871131621;0.00014694175035868;0.000202236226554498;0.000216340148550435;0.00208265797742348;0.06199;0.00387;0;0;45512;2909.15;562;0;31.5;0;562;31.5;44950;2877.65
460;0.000280090877810836;0.000117775494978479;0.000311125652779877;0.000335715198466576;0.00406633888048411;0.07114;0.01401;0;0;49132;3175.36;671;0;44.5;0;671;44.5;48461;3130.86
461;0.000210620762240168;0.000128721721664275;0.000654513962352862;0.000664828687804489;0.00700305946700803;0.07579;0.02865;0;0;57270;3864.54;768;0;57.7;0;768;57.7;56502;3806.84
462;0.000441938186896594;0.000221288608321377;0.00145183332493745;0.001051473923808;0.00998728383568021;0.0877;0.04405;0;0;64133;4605.16;829;5;54.9;0;834;54.9;63299;4550.26
463;0.00102372275183678;0.000509352769010043;0.00253240407704062;0.00165066767830046;0.0107483021063656;0.09833;0.05806;0.00718531856097548;0.0138704944178628;66226;4791.27;876;446;53.4;3.11;1322;56.51;64904;4734.76
464;0.00120262149088186;0.00072517681492109;0.00318701143519218;0.00196133335995528;0.0097778517397882;0.10066;0.06263;0.0562206108193888;0.0403018573292736;66598;4803.69;885;1966;44.9;22.16;2851;67.06;63747;4736.63
465;0.000988180014977634;0.00112319162123386;0.0035709232112572;0.00165682573276895;0.00793701966717095;0.09443;0.05803;0.100285413894045;0.0771126663766855;67856;4866.27;838;3940;36.5;51.44;4778;87.94;63078;4778.33
466;0.00217057846054203;0.00279141245337159;0.0042902004936779;0.0012361788195831;0.0082064715466077;0.08589;0.05136;0.101856397522072;0.0770857503262288;68644;4871.67;751;5456;26.9;86.79;6207;113.69;62437;4757.98
467;0.00383534944441071;0.00533102140602582;0.00583084909240508;0.00130830963980513;0.011678816478529;0.08219;0.04774;0.140126588854006;0.150963379730318;67999;4776.01;840;6407;40.9;113.43;7247;154.33;60752;4621.68
468;0.00677504341490072;0.00964002571018652;0.00890204909912179;0.00244064411788196;0.0167870545793087;0.08485;0.04871;0.115480173574961;0.144543879947803;67314;4734.5;1056;6267;89.2;117.46;7323;206.66;59991;4527.84
469;0.0107836124435809;0.0150827585652798;0.0125745827078401;0.00470298338790831;0.0190696194576981;0.08745;0.05034;0.0861723150717705;0.110040269682471;65991;4605.69;1248;5028;181.1;88.51;6276;269.61;59715;4336.08
470;0.014521084056915;0.0196651622381636;0.0157119207092842;0.0064168265314272;0.0179348714069592;0.0801;0.04879;0.0699989098520837;0.0729624358416703;64798;4450.89;1302;3375;268.2;55.11;4677;323.31;60121;4127.58
471;0.0169998214827858;0.0191987894404591;0.0174140744546874;0.0065778651864867;0.015047318747818;0.06436;0.04406;0.0400729594296697;0.0484979686820357;63669;4423.45;1450;1838;251.2;32.67;3288;283.87;60381;4139.58
472;0.0135485495982351;0.0160792705882353;0.0190159888166843;0.00642220230013577;0.0121434714302339;0.04869;0.03669;0.0325270872491471;0.0369323401478904;63345;4742.31;1409;452;168.6;9.77;1861;178.37;61484;4563.94
473;0.0116178962495193;0.0179849470301291;0.0202511585982234;0.006455700822618;0.0145498789712557;0.0329;0.02961;0.00298744427624787;0.00295966072205307;65779;4866.16;1702;20;151.1;0.14;1722;151.24;64057;4714.92
474;0.011519547837351;0.0175937539167862;0.0182992713381358;0.00642947448286878;0.0230787245432329;0.02821;0.03494;0;0;66297;4703.73;1910;0;160.3;0;1910;160.3;64387;4543.43
475;0.00829505474932702;0.0138963384791966;0.0162899429079979;0.00682564811117323;0.037678612824392;0.0353;0.05091;0;0;62400;4319.61;1904;0;207.1;0.01;1904;207.11;60496;4112.5
476;0.00539359341793673;0.0106978441319943;0.0164818073312847;0.00721268748502516;0.0465902432212266;0.04396;0.06654;0;0;58719;3983.06;1724;0;211.3;0;1724;211.3;56995;3771.76
477;0.00378777096362863;0.0103902660545194;0.0182940988363307;0.00675144197747784;0.0431395868730362;0.05365;0.06991;0;0;55171;3602.32;1655;0;218;0;1655;218;53516;3384.32
478;0.00333819377820956;0.0107048992826399;0.0189332200560845;0.00527482229853846;0.0319927138368439;0.05366;0.06523;0;0;50618;3224.6;1645;0;302.9;0;1645;302.9;48973;2921.7
479;0.00251878195397413;0.01109751517934;0.0182240561852468;0.00367003434230493;0.0270787338531363;0.05549;0.05861;0;0;46826;2970.33;1658;0;315.9;0;1658;315.9;45168;2654.43
480;0.00208399073005849;0.0115380495839311;0.0161411787819253;0.00323671312195512;0.0302292330967066;0.06726;0.06557;0;0;44637;2852.99;1703;0;314.9;0;1703;314.9;42934;2538.09
481;0.00152015686036392;0.0109379042754663;0.0135808697462764;0.00503062894337513;0.0322498300942628;0.08642;0.07863;0;0;43818;2798.34;1841;0;316.1;0;1841;316.1;41977;2482.24
482;0.000747992996943753;0.00891780453371593;0.0114353568418048;0.00861709128663845;0.0324688409170255;0.12756;0.10437;0;0;44307;2819.2;1988;0;308.3;0;1988;308.3;42319;2510.9
483;0.000263366324609873;0.00634909383070301;0.0105371218914244;0.0140126707132018;0.0336874258117072;0.18245;0.151;0;0;46143;2892.38;2068;0;309.5;0;2068;309.5;44075;2582.88
484;0.000139153763636732;0.00412961331420373;0.0122672199889174;0.0187910103026915;0.0403396182939602;0.24812;0.2224;0;0;49433;3154.78;2235;0;355.7;0;2235;355.7;47198;2799.08
485;0.000110599914991803;0.00327549727403156;0.0177943232078988;0.0247876000319463;0.0578518945653439;0.32028;0.29198;0;0;57709;3845.54;2712;0;426.6;0.01;2712;426.61;54997;3418.93
486;0.000117165381423685;0.00421057032998565;0.0278016509663661;0.0359665322258606;0.0975072943093215;0.39762;0.37016;0;0;64269;4524.31;3270;10;596.1;0.06;3280;596.16;60989;3928.15
487;0.000244729086971482;0.00626808596843615;0.042549722096284;0.0568979742033384;0.15073615035494;0.48398;0.46624;0.00754587218052264;0.00814917790343628;66291;4646.97;3648;464;729.2;8.32;4112;737.52;62179;3909.45
488;0.000178570647883903;0.00895848803443329;0.0624967265796853;0.0835163101988659;0.197123009426277;0.56078;0.53634;0.0435754803052707;0.0439019095258808;66557;4642.13;3868;2015;821.3;41.34;5883;862.64;60674;3779.49
489;0.000133135790475034;0.0143389380774749;0.0794892839655433;0.107581210765913;0.231790842546259;0.60322;0.59372;0.0873312374203149;0.0771335754675946;67533;4696.49;3832;4144;966.6;68.32;7976;1034.92;59557;3661.57
490;0.000155705466836683;0.0216131521377331;0.0945027744698;0.130167856800575;0.261068620970557;0.62473;0.62343;0.108191839694115;0.0883522357546759;68401;4715.13;4108;5836;1062.6;79.42;9944;1142.02;58457;3573.11
491;0.000230686542392778;0.0328398964705882;0.111290368109079;0.161357561297021;0.289736546025835;0.6366;0.63885;0.156119717263919;0.11337595476294;67189;4685.98;4694;6864;1301.6;92.79;11558;1394.39;55631;3291.59
492;0.00113464104276722;0.0555245634433286;0.131710771514449;0.186555582621196;0.309807350168742;0.64573;0.65048;0.168533063308328;0.121894223575468;66543;4490.8;5391;7444;1684.2;92.31;12835;1776.51;53708;2714.29
493;0.00374329811565163;0.0762793252223816;0.144261814081574;0.191559375449245;0.31891075759339;0.65065;0.66104;0.15084018212055;0.136817981731187;65361;4384.44;5744;6568;1852.7;84.53;12312;1937.23;53049;2447.21
494;0.00756440747262534;0.0788864855093257;0.146523409164945;0.196717426723105;0.319525971139299;0.65089;0.66712;0.123541122354837;0.0821247150935189;64736;4239.18;5926;5009;1945.6;48.46;10935;1994.06;53801;2245.12
495;0.00854422268099662;0.0703457717073171;0.144518337447316;0.202566057822858;0.330822790643547;0.65112;0.67554;0.0753299526553882;0.0397396476729013;63248;4374.64;5910;2944;1907.7;23.86;8854;1931.56;54394;2443.08
496;0.00606245572489728;0.0592556941176471;0.147641879804544;0.217508413864707;0.351467401373211;0.65475;0.68588;0.0472067703307099;0.0201515789473684;63413;4769.15;5987;823;1969;4.93;6810;1973.93;56603;2795.22
497;0.00488617098791669;0.0675454083213773;0.169796598895102;0.237359327929079;0.365474190620272;0.65716;0.69162;0.00327073640589207;0;66281;4844.26;6508;30;2149.9;0.02;6538;2149.92;59743;2694.34
498;0.00653166332705892;0.0884348633572453;0.200138320823468;0.256296562574874;0.373880578377749;0.65769;0.69398;0;0;67238;4629.48;7437;0;2148.9;0;7437;2148.9;59801;2480.58
499;0.0124739332483251;0.117556002639885;0.22760391039914;0.276512788115965;0.368728879320377;0.63541;0.69429;0;0;63542;4289.36;8312;0;2187.2;0;8312;2187.2;55230;2102.16
500;0.0250888248628737;0.151413771707317;0.247441518580088;0.29049636770226;0.341280365413709;0.61611;0.68164;0;0;59488;3983.95;8719;0;2218.5;0;8719;2218.5;50769;1765.45
501;0.0435020177302811;0.182892246197991;0.265563120749584;0.293579517211085;0.299992037705109;0.59527;0.66072;0;0;56040;3601.9;8707;0;2077;0;8707;2077;47333;1524.9
502;0.0498012127836137;0.193249728091822;0.268845315164643;0.285783349972047;0.241535090189689;0.56033;0.62286;0;0;51261;3256.87;8696;0;1909.3;0;8696;1909.3;42565;1347.57
503;0.0498610067399356;0.19512112723099;0.26453682669219;0.273960671671592;0.18996787850576;0.51757;0.5822;0;0;47850;3029.51;9137;0;1727.9;0;9137;1727.9;38713;1301.61
504;0.0545449699435303;0.195935426226686;0.257715959296761;0.255981398051274;0.154788385895496;0.47908;0.55162;0;0;45604;2902.69;9212;0;1693.4;0;9212;1693.4;36392;1209.29
505;0.0581321881514765;0.191587305710187;0.248761293301765;0.239588036498682;0.136084845804725;0.46227;0.544;0;0;44698;2844.05;9132;0;1669;0;9132;1669;35566;1175.05
506;0.0639637863055842;0.186717237761836;0.24216460933958;0.227081924367063;0.145275815198417;0.47147;0.56982;0;0;45466;2855.11;9262;0;1630.8;0;9262;1630.8;36204;1224.31
507;0.0677333173436962;0.184204145652798;0.238421915772505;0.225995885712004;0.183342590480624;0.49765;0.61126;0;0;46941;2913.61;9528;0;1651.3;0;9528;1651.3;37413;1262.31
508;0.0809254919343413;0.200903906571019;0.244703360099407;0.239488923009344;0.248265754684045;0.5614;0.68016;0;0;50911;3168.98;10303;0;1783.6;0;10303;1783.6;40608;1385.38
509;0.0950628240937519;0.218291713055954;0.251862497069837;0.248488703777654;0.309268371930641;0.62266;0.72087;0;0;59567;3866.78;10632;0;1865.4;0;10632;1865.4;48935;2001.38
510;0.111134110146336;0.232308588579627;0.25919960572935;0.252692447887549;0.349647371116025;0.64239;0.73434;0;0;66208;4583.55;10854;5;2117.3;0;10859;2117.3;55349;2466.25
511;0.126507868115854;0.236157164992826;0.258789060870149;0.259569262439102;0.38565376003724;0.65734;0.7333;0.00916836346848485;0.00613757430767;67923;4760.19;10871;496;2302.9;1.73;11367;2304.63;56556;2455.56
512;0.119874001457283;0.217169622381636;0.248802810907931;0.273010114607459;0.408977362969859;0.66391;0.7308;0.0781886277817977;0.0184560896041757;67497;4764.41;10358;2270;2485.4;12.78;12628;2498.18;54869;2266.23
513;0.108394319226021;0.189970941520803;0.240722789347304;0.287064629821899;0.422428953799604;0.66724;0.7299;0.127146658550308;0.0476837799043062;68020;4824.94;9941;4471;2566.8;26.51;14412;2593.31;53608;2231.63
514;0.14283506486935;0.192410703242468;0.246649545984249;0.294931794585097;0.418493579657861;0.6737;0.73115;0.101701874542266;0.0525989125706829;69128;4791.36;9834;6484;2694.5;40.37;16318;2734.87;52810;2056.49
515;0.166489307385593;0.204780945882353;0.2676665844206;0.29441165601789;0.405246732223903;0.68026;0.73542;0.144994062717892;0.0799959634623749;68913;4700.21;10048;7212;2913.2;57.58;17260;2970.78;51653;1729.43
516;0.16628923269982;0.203819953400287;0.279971720786526;0.292936451561377;0.400244005585942;0.68788;0.74245;0.112389713978842;0.0940459243149195;67988;4706.55;10372;6022;3026;69.76;16394;3095.76;51594;1610.79
517;0.156255063250147;0.192818525566714;0.28653326062499;0.296153079226899;0.400974739904573;0.69315;0.749;0.0908080044659482;0.0943108438451501;66706;4612.64;10547;4766;3015.9;80.31;15313;3096.21;51393;1516.43
518;0.133010162932378;0.17632505010043;0.295125482309875;0.297366487101669;0.404550384033516;0.69616;0.75714;0.0728575849784934;0.086144036537625;65713;4417.7;10954;3075;3107.8;62.63;14029;3170.43;51684;1247.27
519;0.107271649766227;0.159633668292683;0.308818870417947;0.308202297739797;0.415445382287909;0.69853;0.76358;0.0380641606921927;0.0577055067420618;64386;4392.52;11241;1572;3014;37.15;12813;3051.15;51573;1341.37
520;0.0910427886736697;0.164469882123386;0.331839361879334;0.319342833639486;0.434296386593739;0.70123;0.76838;0.0274793365754869;0.0302480643758156;64958;4659.39;11836;387;2902.4;9.66;12223;2912.06;52735;1747.33
521;0.101929067338636;0.180750541406026;0.355240556512686;0.325101634054788;0.452977899453043;0.7036;0.77215;0.0031419672560538;0;67021;4776.11;12132;13;2927.6;0.07;12145;2927.67;54876;1848.44
522;0.117799188981318;0.185956810674319;0.371789940960153;0.336303580384953;0.471260200162923;0.7048;0.77668;0;0;67769;4591.68;12444;0;3098.1;0;12444;3098.1;55325;1493.58
523;0.120537381949926;0.184171982209469;0.382925610498212;0.346738150307483;0.496013577330385;0.70089;0.77919;0;0;64104;4235.55;13012;0;3277.5;0.01;13012;3277.51;51092;958.04
524;0.112978613961584;0.167612134404591;0.374366828069115;0.364612138008146;0.519558461538461;0.69238;0.77921;0;0;60153;3911.86;12787;0;3506;0;12787;3506;47366;405.86
525;0.099747834922177;0.141102756040172;0.359995094151428;0.389066113728935;0.535227432794135;0.68346;0.78097;0;0;56490;3574.12;12359;0;3629.3;0;12359;3629.3;44131;-55.1800000000003
526;0.0852967281964094;0.125510042123386;0.35790852716068;0.419503679817906;0.544278631444199;0.67642;0.78624;0;0;51853;3148.21;11862;0;3709;0;11862;3709;39991;-560.79
527;0.0694281029003987;0.115497514949785;0.358637689117257;0.44062356361313;0.550201014779472;0.64755;0.78968;0;0;47813;2931.34;11263;0;3659.3;0;11263;3659.3;36550;-727.96
528;0.0551260896229279;0.108186327116212;0.356961118432321;0.459857000638927;0.553062301873618;0.60345;0.79044;0;0;45573;2789.97;11060;0;3699;0;11060;3699;34513;-909.03
529;0.0421961940615702;0.0988891503012913;0.352714848420734;0.467996424806325;0.552025791923659;0.54682;0.79286;0;0;44684;2734.33;11272;0;3613.7;0;11272;3613.7;33412;-879.37
530;0.0333136476612626;0.0929840604878049;0.337457917921851;0.45743402563693;0.545968729198185;0.47288;0.79238;0;0;45304;2749.45;10992;0;3468.1;0;10992;3468.1;34312;-718.65
531;0.0251913787519987;0.0843317479483501;0.308328726546102;0.43171004552352;0.531832489235424;0.37163;0.76827;0;0;46663;2825.48;10582;0;3435.3;0;10582;3435.3;36081;-609.82
532;0.0191831762705689;0.0780067035868006;0.289494119590953;0.396777978995288;0.500455221692075;0.27727;0.68789;0;0;50167;3028.09;10516;0;3319.5;0;10516;3319.5;39651;-291.41
533;0.013172065496792;0.0726182383931133;0.278043658589828;0.364291224343104;0.451456362155243;0.21287;0.58687;0;0;58347;3706.97;10268;0;3225.3;0;10268;3225.3;48079;481.67
534;0.00781898718805027;0.0675524802295552;0.267196456601683;0.346978379921731;0.406885200744792;0.18077;0.51871;0;0;65062;4396.23;9786;3;3120.5;0.02;9789;3120.52;55273;1275.71
535;0.00411854170461675;0.0611662855667145;0.257032356724262;0.33856273580385;0.377669027115094;0.17573;0.48694;0.00685051877139598;0.00577704871683341;66798;4539.7;9289;630;2976.1;9.84;9919;2985.94;56879;1553.76
536;0.0015572291375716;0.0514287087517934;0.233655793259785;0.321467411548598;0.353300250203654;0.18399;0.46707;0.0958042474796731;0.106056598521096;66614;4539.01;8336;3266;2854;70.07;11602;2924.07;55012;1614.94
537;0.000683878195397413;0.0375567328550933;0.204782528134603;0.307940178899449;0.33358456767136;0.1982;0.45521;0.227432072444353;0.284141100478469;60286;4535.95;7462;6851;2920.3;167.45;14313;3087.75;45973;1448.2
538;0.000552551055518449;0.0444189451936872;0.198607266670025;0.296758022122834;0.329027318747818;0.21592;0.44566;0.302865040419612;0.439190269682471;59795;4452.57;7906;10062;3116;244.85;17968;3360.85;41827;1091.72
539;0.000827178537454207;0.0616237016929699;0.218689032256981;0.283375469611053;0.309231645525428;0.23936;0.43461;0.322798504814576;0.493995476294041;61130;4278.81;9238;11316;3108.6;281.33;20554;3389.93;40576;888.880000000001
540;0.000926669095472301;0.0598278043041607;0.221743784393733;0.258334443734526;0.275661135808216;0.26013;0.41167;0.257744330316282;0.505256167899087;62391;4151.12;9374;10570;2922.1;290.08;19944;3212.18;42447;938.94
541;0.000850658206327039;0.0500138533142037;0.194791207059258;0.216797716236722;0.222017806354009;0.27064;0.37436;0.186818282585363;0.486922592431492;64761;3977.38;8123;8736;2597.7;253.56;16859;2851.26;47902;1126.12
542;0.000660149776347481;0.0375107846197991;0.154748079828052;0.164503630301094;0.16226239613639;0.2698;0.3312;0.154986548745342;0.392588555893867;62991;3895.68;6766;6394;2211.7;181.93;13160;2393.63;49831;1502.05
543;0.000694637399558767;0.02183199758967;0.112925335348345;0.112002861193195;0.108681547771442;0.26;0.28088;0.0997445834647242;0.242053658112223;61339;3949.73;5150;3404;1548.5;90.58;8554;1639.08;52785;2310.65
544;0.000949848806849232;0.00964878760401722;0.0783457578963276;0.0735367710246785;0.0707137786570464;0.26828;0.259;0.0495246150277988;0.0771126663766855;61034;4338.86;3858;842;947;14.05;4700;961.05;56334;3377.81
545;0.00288107859210233;0.00614219121951219;0.0629977575940759;0.0577198043287277;0.0552075317118585;0.29479;0.26891;0.00296169044628022;0;64157;4649.95;3664;26;741.1;0.06;3690;741.16;60467;3908.79
546;0.00583978808670836;0.00471814427546628;0.0510178850099911;0.0513554212922291;0.0529768206679856;0.3155;0.29428;0;0;64656;4397.3;3876;0;811.3;0;3876;811.3;60780;3586
547;0.00827532738275953;0.00393226111908178;0.0418659005591658;0.0544491785799856;0.0656246270219946;0.33219;0.32567;0;0;60405;4044.98;4117;0;775.3;0.01;4117;775.31;56288;3269.67
548;0.0105366782034934;0.00405790427546628;0.0357795114939634;0.058230634933312;0.0846137309437915;0.3454;0.36957;0;0;56600;3760.2;4023;0;735.5;0;4023;735.5;52577;3024.7
549;0.0160396625984172;0.00653936367288379;0.0342953087501889;0.0639194065969172;0.109270921680438;0.34045;0.40709;0;0;53456;3519.1;3833;0;649.2;0;3833;649.2;49623;2869.9
550;0.0251349345234481;0.0120545317647059;0.0332298731550048;0.0658704971647632;0.128560452694053;0.33127;0.40492;0;0;49349;3256.09;3667;0;596.1;0;3667;596.1;45682;2659.99
