Timestep;Total_load;LFS;LFW;Load_res
2542;9.1967575;0;0.065093432;2179.06584
2543;9.1953575;0;0.084763962;1734.9192
2544;8.969965;0;0.1705384;1481.60376
2545;8.3839125;0;0.329670445;1280.99832
2546;7.941835;0;0.332585848;1162.98
2547;7.57951;0;0.333130113;1076.54064
2548;7.3725725;0;0.374290663;1035.34368
2549;7.3648275;0;0.347391748;1061.86248
2550;7.5206025;2.54E-06;0.331386567;1189.5324
2551;7.736275;0.006364341;0.337770076;1428.13272
2552;7.8771625;0.043119535;0.346353848;1817.63904
2553;8.4527425;0.123730857;0.368587485;2130.11064
2554;9.144405;0.220642073;0.370435454;2295.43776
2555;9.41919;0.268152386;0.331284254;2524.59816
2556;9.580515;0.31042526;0.242031162;2480.226
2557;9.64833;0.489273668;0.209819338;2265.35736
2558;9.17817;0.553892434;0.174004396;2083.44528
2559;8.69487;0.53718953;0.205357633;2010.38544
2560;8.51158;0.457216589;0.251165528;2048.48616
2561;8.40116;0.338886575;0.296729771;2252.0316
2562;8.5433525;0.199074262;0.327016628;2441.0568
2563;8.8223175;0.072050745;0.341396398;2414.12136
2564;8.9141475;0.006659826;0.307815474;2419.5948
2565;9.0232775;0;0.312020868;2440.5276
2566;9.3627175;0;0.30728703;2184.61824
2567;9.5496375;0;0.256963636;1750.81704
2568;9.4514475;0;0.201637435;1423.96632
2569;8.6603675;0;0.157964408;1219.17096
2570;8.2502775;0;0.122446913;1120.896
2571;8.061245;0;0.130006498;1054.63008
2572;7.99684;0;0.213012147;1039.72512
2573;8.2407925;0;0.310897531;1123.26648
2574;8.81289;0.00087968;0.324927115;1433.86824
2575;10.127675;0.026721428;0.378579384;1797.08424
2576;10.86811;0.109798224;0.301800082;1907.78112
2577;11.3621225;0.277176085;0.279889206;1892.25456
2578;11.6253875;0.390667439;0.290581478;1882.67688
2579;11.589875;0.472139814;0.268124228;2030.3304
2580;11.59613;0.50005588;0.217522372;1933.56744
2581;11.342615;0.529713524;0.205074952;1783.46616
2582;11.1249125;0.519577314;0.165820384;1692.432
2583;10.98927;0.455703608;0.211691566;1696.10784
2584;10.825585;0.391712217;0.176753144;1866.05496
2585;10.7290325;0.313408043;0.155842197;2212.56168
2586;10.90332;0.202986677;0.165589388;2447.16192
2587;10.87198;0.076000413;0.214847458;2431.4472
2588;10.6694;0.008014481;0.283612568;2432.5056
2589;10.48466;0;0.355280423;2453.7492
2590;10.5382675;0;0.342705376;2208.86232
2591;10.4715775;0;0.336732175;1781.82816
2592;10.2559425;0;0.334979136;1432.38144
2593;9.4573475;0;0.289615302;1223.19456
2594;8.908005;0;0.325780429;1122.88848
2595;8.64483;0;0.364126835;1055.57592
2596;8.5467925;0;0.257639747;1039.8192
2597;8.6970975;0;0.169643949;1122.20136
2598;9.285645;0.000948259;0.142693351;1427.58
2599;10.3081825;0.054483402;0.136430087;1791.92664
2600;11.0118525;0.210510096;0.143221794;1925.53536
2601;11.43738;0.409993295;0.10921263;1906.27584
2602;11.39272;0.582286862;0.169253682;1901.18376
2603;11.257675;0.671636559;0.190711004;2065.00056
2604;11.2613875;0.635890585;0.17958522;2023.74648
2605;11.018705;0.612870753;0.153938325;1868.5548
2606;10.983345;0.587778297;0.138980537;1765.50528
2607;10.90077;0.529644098;0.142634284;1766.32176
2608;10.80541;0.441605877;0.138092415;1891.79592
2609;10.6537575;0.330320918;0.134687596;2190.8292
2610;10.7592425;0.196973699;0.133374399;2414.9412
2611;10.785415;0.073337668;0.120838379;2403.22824
2612;10.633685;0.007655497;0.104268892;2416.44144
2613;10.52571;0;0.109288574;2471.3556
2614;10.6804675;0;0.099194362;2218.76928
2615;10.6770325;0;0.09336883;1792.50456
2616;10.42332;0;0.092140015;1442.76048
2617;9.7818575;0;0.080260066;1231.314
2618;9.28854;0;0.063319298;1129.66896
2619;9.032625;0;0.044818515;1061.4156
2620;8.970735;0;0.029011632;1044.49464
2621;9.0511225;0;0.017971285;1130.02848
2622;9.5932275;0.001781372;0.023104883;1437.95568
2623;10.60966;0.060454893;0.024835771;1802.77944
2624;11.269715;0.200388278;0.02703709;1905.81384
2625;11.4992675;0.375634148;0.036526916;1863.11496
2626;11.5955175;0.53302989;0.043773231;1843.4136
2627;11.502675;0.646945421;0.059536869;1992.31704
2628;11.5092725;0.713238033;0.061394331;1915.63848
2629;11.1275;0.742441022;0.057911458;1771.10808
2630;11.019495;0.727364552;0.055037192;1668.74736
2631;10.8525725;0.66628313;0.048226499;1668.10224
2632;10.7985825;0.560031563;0.048301388;1826.79672
2633;10.6920125;0.406568556;0.050239013;2143.24992
2634;10.7506925;0.22628506;0.04684896;2367.0276
2635;10.743825;0.077553187;0.048870967;2358.02112
2636;10.536445;0.008405638;0.069985486;2372.03064
2637;10.4339075;0;0.085787096;2421.2076
2638;10.603925;0;0.082026816;2194.40928
2639;10.63573;0;0.082659683;1790.87832
2640;10.4516525;0;0.097371708;1443.20064
2641;9.6985225;0;0.114970656;1234.12128
2642;9.165945;0;0.115509647;1131.64632
2643;8.838715;0;0.102590743;1063.11912
2644;8.6540375;0;0.089074835;1045.84536
2645;8.7274275;0;0.080831755;1127.19936
2646;9.270275;0.000286171;0.07695967;1423.88232
2647;10.2235125;0.017382772;0.082274689;1792.2828
2648;10.9502825;0.071854321;0.088446187;1920.49032
2649;11.40357;0.155533091;0.112016227;1906.98144
2650;11.67621;0.263874213;0.114049836;1882.29888
2651;11.6276525;0.372341489;0.130453723;2012.55936
2652;11.5639375;0.390735171;0.138480573;1946.7168
2653;11.29926;0.333086955;0.17897134;1817.41896
2654;11.24786;0.279948896;0.173092015;1725.55824
2655;11.14155;0.206064285;0.166697958;1720.48128
2656;10.9741075;0.170186231;0.152961602;1851.20376
2657;10.8428575;0.112068965;0.196354059;2105.28864
2658;10.9229275;0.051942576;0.195803466;2301.82176
2659;10.8603975;0.014327177;0.168291726;2271.82872
2660;10.6494125;0.000801787;0.135286709;2273.65152
2661;10.4776025;0;0.127107971;2344.4316
2662;10.31914;0;0.133640203;2158.044
2663;10.29941;0;0.124198897;1827.42336
2664;10.058215;0;0.144730125;1523.61048
2665;9.380785;0;0.175904049;1306.66872
2666;8.7550675;0;0.188691107;1177.932
2667;8.218675;0;0.167442631;1090.5888
2668;8.0950675;0;0.193450259;1044.95496
2669;8.06049;0;0.179375319;1073.7552
2670;8.1690475;4.06E-05;0.098146968;1202.1072
2671;8.3819225;0.005023233;0.07301375;1489.95336
2672;8.77303;0.04419818;0.084987575;1934.30496
2673;9.57612;0.125740827;0.131179409;2147.54064
2674;10.1980125;0.282782666;0.112562601;2226.05208
2675;10.4571075;0.350120056;0.110715687;2379.10344
2676;10.29322;0.331016872;0.065702038;2378.1156
2677;10.19367;0.361180819;0.092798196;2237.13
2678;10.0289775;0.390975623;0.124599712;2091.10104
2679;9.6772675;0.339951673;0.129565601;2022.68472
2680;9.405335;0.323873604;0.143319889;2034.29352
2681;9.2377925;0.245925026;0.153353979;2207.97696
2682;9.337985;0.146149561;0.194406941;2386.79616
2683;9.4870725;0.059402495;0.208226625;2325.85584
2684;9.455105;0.007838376;0.167197923;2315.33064
2685;9.3464775;0;0.132052764;2342.69784
2686;9.4160325;0;0.105055756;2091.6168
2687;9.4825575;0;0.100649953;1804.25616
2688;9.49464;0;0.095751571;1531.82736
2689;8.9174225;0;0.100337739;1321.30824
2690;8.426315;0;0.127133286;1194.20616
2691;8.059565;0;0.127973943;1099.182
2692;7.969685;0;0.127332639;1044.73488
2693;7.9142975;0;0.118007358;1053.36
2694;8.06314;0.003263027;0.102926162;1146.8772
2695;8.05941;0.065112369;0.093941574;1360.77984
2696;8.280715;0.20102666;0.058851264;1821.08976
2697;8.653595;0.367189564;0.038803124;2139.85632
2698;8.9984625;0.46939071;0.036771624;2337.81912
2699;9.29502;0.461543867;0.038964505;2595.19008
2700;9.442765;0.46699297;0.038287338;2589.59064
2701;9.4291175;0.509610435;0.040738639;2356.22352
2702;9.2312125;0.475538306;0.041924208;2160.9504
2703;8.9332775;0.44078885;0.043138256;2041.242
2704;8.7702575;0.351210554;0.047758178;2010.708
2705;8.707725;0.249354845;0.041105701;2176.70208
2706;8.9113825;0.162384262;0.038127012;2371.58208
2707;9.17934;0.07352478;0.031519891;2407.2804
2708;9.39094;0.010334329;0.027649916;2446.66128
2709;9.3788525;0;0.03965011;2485.30128
2710;9.6881525;0;0.047688562;2148.5016
2711;9.6858725;0;0.063577718;1716.204
2712;9.472965;0;0.098519304;1388.06136
2713;8.82849;0;0.126456119;1202.55744
2714;8.3650625;0;0.131148821;1108.29432
2715;8.0247175;0;0.206435614;1052.8812
2716;7.9175625;0;0.266099056;1031.61912
2717;8.0580425;0;0.296928069;1112.21208
2718;8.6480225;0.002582312;0.348695452;1413.02952
2719;9.6800025;0.048949634;0.331321171;1775.20392
2720;10.4710075;0.119824369;0.239993334;1911.42168
2721;10.8828475;0.210976605;0.188479096;1934.32512
2722;11.1284;0.354921464;0.193853183;1949.66688
2723;11.121505;0.484569626;0.177499926;2107.97664
2724;11.132095;0.591879517;0.183734711;1997.07312
2725;10.78882;0.575069088;0.195725412;1850.68632
2726;10.708235;0.472949221;0.185359067;1746.23232
2727;10.6657275;0.372666606;0.18052608;1723.00632
2728;10.6143675;0.302428559;0.199289503;1884.59208
2729;10.6427225;0.161637508;0.229354857;2220.71472
2730;10.8007825;0.066725255;0.241247463;2451.71136
2731;10.9519525;0.022368751;0.239405823;2427.12288
2732;10.6744625;0.002794824;0.196267567;2378.93376
2733;10.43709;0;0.11847146;2444.46888
2734;10.256145;0;0.118618074;2180.60808
2735;10.1410775;0;0.17516887;1758.43248
2736;9.852535;0;0.348924339;1416.26688
2737;9.1255725;0;0.44198201;1213.99992
2738;8.627385;0;0.424213242;1117.00176
2739;8.2742125;0;0.405611201;1052.48304
2740;8.126555;0;0.447106115;1034.03328
2741;8.2764775;0;0.47201994;1115.5368
2742;8.895945;0.002151362;0.47182797;1415.2488
2743;9.90978;0.051701278;0.453657333;1760.72904
2744;10.73424;0.184963831;0.485704612;1866.59088
2745;11.02261;0.302919621;0.543197323;1854.01272
2746;11.141755;0.3692715;0.49263133;1848.76272
2747;11.1902825;0.416679367;0.397054853;1995.84504
2748;11.2891175;0.46777105;0.369468224;1901.62392
2749;11.0998675;0.497731798;0.302152377;1755.68736
2750;11.03817;0.526922087;0.275729167;1662.48432
2751;10.8733175;0.508804415;0.258172409;1660.58592
2752;10.820355;0.457781311;0.240136784;1824.54216
2753;10.7204425;0.338095795;0.196426838;2165.75184
2754;10.74326;0.221294001;0.201883198;2398.03536
2755;10.71015;0.09642862;0.132012682;2390.9256
2756;10.427515;0.018654454;0.177044263;2344.93056
2757;10.26386;0;0.238864723;2420.73048
2758;10.44417;0;0.241794893;2180.07216
2759;10.47446;0;0.216692262;1764.91728
2760;10.259715;0;0.21559635;1425.0348
2761;9.5488825;0;0.151226494;1218.3864
2762;8.9848675;0;0.162987254;1119.40584
2763;8.6556225;0;0.186508774;1053.83544
2764;8.5929425;0;0.197999511;1034.5188
2765;8.699635;0;0.210625187;1114.82112
2766;9.2286125;0.004165566;0.235253168;1408.81608
2767;10.2017325;0.064420648;0.246487594;1755.94776
2768;10.9573375;0.199420546;0.151014484;1884.82224
2769;11.2762675;0.369775263;0.124886612;1868.62536
2770;11.4638225;0.420993945;0.20635967;1867.98528
2771;11.3822875;0.452469368;0.180396343;2031.26616
2772;11.4775425;0.487247611;0.13771586;1992.62952
2773;11.31415;0.523088412;0.155613311;1841.61096
2774;11.2226375;0.477327299;0.219356629;1736.44296
2775;10.959825;0.443352536;0.227574394;1731.70368
2776;10.882525;0.390095944;0.237196066;1851.21552
2777;10.7842875;0.304345397;0.279123439;2144.95008
2778;10.77247;0.184096851;0.205187814;2366.69832
2779;10.6918375;0.078095896;0.290810364;2363.45088
2780;10.5191725;0.013382304;0.293293308;2330.29272
2781;10.408895;0;0.202806128;2438.87448
2782;10.466145;0;0.211426817;2190.46464
2783;10.507455;0;0.20772877;1776.04224
2784;10.3061475;0;0.19646692;1435.77336
2785;9.6267775;0;0.174620386;1226.87208
2786;9.07906;0;0.171097432;1126.60128
2787;8.63509;0;0.173670032;1060.08168
2788;8.555615;0;0.141358004;1039.5924
2789;8.7725725;0;0.162184569;1123.00272
2790;9.336635;0.005167165;0.132336499;1419.06072
2791;10.294475;0.070912835;0.113521393;1767.18528
2792;11.004365;0.210878392;0.117523216;1865.58624
2793;11.2451625;0.343462771;0.070458026;1826.06424
2794;11.446875;0.392795095;0.070833527;1810.93416
2795;11.41616;0.40239283;0.105948097;1959.34032
2796;11.47827;0.461809718;0.104899649;1885.34808
2797;11.3262575;0.44609656;0.103145555;1744.9992
2798;11.1141325;0.448399474;0.113528776;1640.57208
2799;11.0085825;0.407816533;0.137504905;1634.388
2800;10.82144;0.365587683;0.176694077;1787.1588
2801;10.7855325;0.312237959;0.187404279;2098.30488
2802;10.898095;0.19814463;0.190319682;2319.67344
2803;10.877785;0.080221012;0.160192096;2318.99304
2804;10.6054775;0.012097921;0.14397385;2286.45984
2805;10.3772;0;0.135034618;2389.27248
2806;10.50377;0;0.114618361;2166.5952
2807;10.5385975;0;0.118733044;1774.87296
2808;10.322015;0;0.115769122;1436.2236
2809;9.616755;0;0.114070932;1229.64408
2810;9.03268;0;0.107152652;1128.52656
2811;8.6312275;0;0.136638933;1061.66424
2812;8.56952;0;0.173838796;1040.93976
2813;8.678335;0;0.166258116;1120.23072
2814;9.2042525;0.003682123;0.163649654;1405.07472
2815;10.1213;0.044638442;0.174064519;1757.66808
2816;10.9315375;0.159724057;0.112945485;1881.43368
2817;11.378695;0.234889663;0.097959218;1871.00088
2818;11.503655;0.316090261;0.1129708;1850.77704
2819;11.51504;0.346562392;0.13460005;1980.5604
2820;11.4792075;0.356124567;0.118888097;1917.37728
2821;11.2741175;0.367594267;0.126861154;1792.11984
2822;11.0819025;0.360021742;0.147841716;1698.23976
2823;10.8919825;0.343280739;0.135405899;1687.80192
2824;10.735745;0.311807009;0.121118949;1812.84768
2825;10.62518;0.279481539;0.108748529;2061.74304
2826;10.6884925;0.187471637;0.081819026;2255.94264
2827;10.6224;0.085861459;0.067755688;2233.90272
2828;10.24084;0.01519077;0.055433787;2189.09712
2829;10.0743775;0;0.049763308;2313.33648
2830;10.226965;0;0.051980449;2130.9204
2831;10.51994;0;0.042602429;1811.71368
2832;10.26827;0;0.035178911;1512.55944
2833;9.6245575;0;0.029289039;1299.34056
2834;9.01221;0;0.031750887;1173.4212
2835;8.71234;0;0.042724783;1088.59464
2836;8.5357075;0;0.041629926;1040.41896
2837;8.528385;0;0.042821823;1070.04744
2838;8.68623;0.006774972;0.038783083;1196.49432
2839;8.7561125;0.07270352;0.036426712;1478.1228
2840;9.03692;0.201109633;0.038295776;1900.42776
2841;9.5481925;0.361865767;0.039415949;2099.17008
2842;9.91745;0.483065112;0.036581764;2177.0364
2843;9.9599075;0.542422734;0.034777041;2325.61392
2844;10.04646;0.528018511;0.027190033;2323.61976
2845;9.9224725;0.408442214;0.023093281;2186.71824
2846;9.7368125;0.371399156;0.023407604;2042.6112
2847;9.53597;0.40081381;0.027342976;1971.54888
2848;9.371675;0.395556899;0.038863246;1982.09928
2849;9.3010725;0.28763826;0.087198387;2154.7596
2850;9.29933;0.201870779;0.161544319;2333.82072
2851;9.4168325;0.093494097;0.24735673;2284.2708
2852;9.3268125;0.016433666;0.316385534;2226.89712
2853;9.1551425;8.47E-06;0.383611724;2306.136
2854;9.2554;0;0.434054308;2063.8968
2855;9.284055;0;0.424140463;1788.00888
2856;9.13399;0;0.360314872;1521.17112
2857;8.619695;0;0.358336111;1314.34968
2858;8.1777725;0;0.378466524;1190.08176
2859;7.812115;0;0.43818165;1097.5188
2860;7.5802425;0;0.500503129;1040.5584
2861;7.6291225;0;0.526511812;1049.94792
2862;7.8301675;0.008072901;0.543546454;1141.12656
2863;7.857345;0.084911507;0.52373142;1349.38776
2864;8.0557325;0.238839331;0.491886658;1788.15672
2865;8.4905625;0.411351337;0.510050967;2092.79112
2866;8.79079;0.533975609;0.545422902;2290.22472
2867;8.8183025;0.62047037;0.559425062;2543.18568
2868;8.8341775;0.730968782;0.573040119;2536.67904
2869;8.8084125;0.734804151;0.61341908;2307.32208
2870;8.471825;0.685255928;0.626268369;2113.97088
2871;8.205485;0.601798983;0.513008561;1991.67864
2872;8.0502975;0.468068227;0.464506766;1960.16016
2873;8.03318;0.307731189;0.38358641;2125.07568
2874;8.229025;0.172165722;0.371584106;2320.1556
2875;8.5793075;0.073063351;0.271511115;2366.88984
2876;8.69808;0.011299521;0.208008287;2367.59376
2877;8.72084;1.69E-06;0.247441112;2445.90528
2878;8.818495;0;0.471132872;2121.55944
2879;8.8584375;0;0.505863504;1700.50944
2880;8.53794;0;0.56359143;1467.5556
2881;7.969605;0;0.420149188;1271.95488
2882;7.542125;0;0.280604345;1156.61784
2883;7.1713675;0;0.287182987;1073.58888
2884;7.22984;0;0.244262015;1025.38296
2885;7.22859;0;0.262295531;1047.74544
2886;7.3601575;0.001319096;0.260882131;1151.75088
2887;7.4573125;0.031787841;0.229678673;1357.78608
2888;7.6606225;0.086360142;0.359276972;1738.15656
2889;8.08108;0.156857267;0.417828679;2056.83408
2890;8.5398875;0.208465412;0.403187324;2231.13408
2891;8.84783;0.220555714;0.389946713;2459.36208
2892;9.16847;0.203692791;0.363007717;2420.28528
2893;9.3440275;0.203392227;0.275900041;2213.67048
2894;9.0556725;0.228484682;0.211737977;2027.67096
2895;8.86905;0.248944215;0.186092137;1943.70624
2896;8.7368625;0.244455225;0.170881203;1970.13936
2897;8.69492;0.244109788;0.144829274;2164.47
2898;8.8500525;0.17158068;0.075673896;2347.5732
2899;9.1360825;0.081287804;0.027505411;2336.99424
2900;9.179635;0.020234322;0.027000173;2260.24008
2901;9.0832175;4.66E-05;0.034953189;2362.4076
2902;9.318105;0;0.044560095;2129.53608
2903;9.472215;0;0.068803082;1718.96424
2904;9.2468925;0;0.081245227;1410.69936
2905;8.535245;0;0.077626289;1210.944
2906;8.07122;0;0.065762161;1115.46624
2907;7.7974325;0;0.058156166;1052.55696
2908;7.803095;0;0.045105414;1030.67664
2909;8.0735325;0;0.028360835;1109.98608
2910;8.669535;0.006675066;0.029791112;1396.51344
2911;9.65185;0.073207283;0.030997777;1728.13536
2912;10.3883875;0.182940314;0.031013598;1830.02064
2913;10.7886775;0.22963106;0.029066481;1820.88816
2914;10.901215;0.224529088;0.039997131;1820.4396
2915;10.9481175;0.220952797;0.099093103;1967.14224
2916;11.1701325;0.231337925;0.155579558;1875.79896
2917;11.0681425;0.211982437;0.169045891;1733.87424
2918;11.157855;0.210304357;0.138569174;1638.89544
2919;11.0759075;0.217848096;0.122311902;1631.80416
2920;10.98493;0.187788288;0.090530426;1790.3088
2921;10.858925;0.13841871;0.057875595;2129.31096
2922;10.9862175;0.092561078;0.055403199;2357.10552
2923;10.96305;0.041292443;0.054404326;2356.368
2924;10.664315;0.005977418;0.057021226;2283.98856
2925;10.3173425;1.52E-05;0.059265791;2373.46368
2926;10.254335;0;0.076418569;2155.18968
2927;10.176205;0;0.097647004;1751.11104
2928;9.8814525;0;0.089241489;1419.65376
2929;9.222755;0;0.079148331;1215.48504
2930;8.7012975;0;0.07386601;1118.03328
2931;8.34899;0;0.066254741;1054.03368
2932;8.236535;0;0.072908273;1031.34696
2933;8.38378;0;0.105019893;1109.46864
2934;8.84465;0.000850893;0.106261366;1390.3848
2935;9.7048725;0.01470394;0.08404144;1724.03112
2936;10.60304;0.053207486;0.087540135;1849.06344
2937;11.11574;0.119575451;0.12758684;1836.3072
2938;11.388385;0.174288298;0.1227201;1840.4484
2939;11.378665;0.214994852;0.087330234;2003.3832
2940;11.556895;0.230491266;0.12116114;1967.62776
2941;11.336125;0.274432061;0.109621884;1820.56224
2942;11.2799275;0.331824586;0.1090734;1713.67056
2943;11.15994;0.363432088;0.120132733;1703.83584
2944;11.047295;0.309340689;0.140056409;1818.92424
2945;10.7842625;0.21568488;0.152425776;2111.32992
2946;10.772665;0.149578533;0.13863879;2328.58416
2947;10.7209175;0.063346237;0.153239008;2329.79544
2948;10.48719;0.013085127;0.153733699;2278.51176
2949;10.3143325;0.000131232;0.137476426;2384.8104
2950;10.17051;0;0.163568436;2166.1584
2951;10.2081975;0;0.218752241;1762.60224
2952;9.866345;0;0.262252286;1430.63256
2953;9.10649;0;0.280643372;1224.19584
2954;8.58761;0;0.223140112;1125.46224
2955;8.28921;0;0.152761194;1060.51176
2956;8.25192;0;0.119787821;1036.65072
2957;8.38076;0;0.118175068;1117.86192
2958;8.8859425;0.00206839;0.144899944;1400.71008
2959;9.692835;0.022332344;0.175447331;1735.4904
2960;10.5195975;0.059526954;0.196540755;1830.09624
2961;10.982455;0.083953935;0.221699288;1794.08208
2962;11.2249275;0.121816559;0.249139302;1783.8072
2963;11.2921275;0.214236245;0.209942747;1931.93952
2964;11.4429725;0.310072203;0.239189594;1860.85872
2965;11.1274625;0.364774044;0.270695773;1724.49144
2966;11.1377625;0.353775933;0.310226693;1618.38432
2967;10.911135;0.365804428;0.319466536;1607.11656
2968;10.82869;0.334776888;0.384766705;1756.53744
2969;10.4941775;0.219426269;0.41298409;2066.988
2970;10.4564175;0.141194908;0.382241569;2283.80544
2971;10.477015;0.07312939;0.426902923;2285.88192
2972;10.239165;0.016630091;0.412972487;2239.33416
2973;9.9461025;9.40E-05;0.368505213;2328.10872
2974;9.9272275;0;0.318935983;2142.60984
2975;9.9974775;0;0.328656806;1761.72192
2976;9.74818;0;0.2712759;1431.57
2977;9.077995;0;0.253128467;1227.4752
2978;8.54821;0;0.292761701;1127.96208
2979;8.14489;0;0.34896442;1062.66216
2980;8.1009275;0;0.348973913;1038.5508
2981;8.15702;0;0.34769236;1115.58552
2982;8.667935;0.00122681;0.362945485;1387.05504
2983;9.62411;0.018763674;0.333916977;1726.53264
2984;10.5817625;0.05102903;0.284594565;1846.6308
2985;11.029445;0.092693157;0.242706219;1839.84024
2986;11.2714225;0.114573385;0.254713797;1824.5892
2987;11.3005775;0.132229628;0.263612948;1954.08528
2988;11.50084;0.17278971;0.198825401;1893.88248
2989;11.13033;0.229021465;0.164914331;1772.6184
2990;10.88821;0.306010777;0.126171329;1677.13224
2991;10.71058;0.315043789;0.114992807;1661.7132
2992;10.52212;0.278166677;0.136945873;1784.44224
2993;10.3776175;0.227998699;0.145109845;2033.16456
2994;10.289395;0.178149913;0.153116654;2222.73912
2995;10.204005;0.090176884;0.16432893;2201.71728
2996;9.8290475;0.021682956;0.181522844;2151.04848
2997;9.64918;0.000171872;0.216147998;2249.14368
2998;9.629455;0;0.262714278;2107.58688
2999;9.9087675;0;0.291952687;1799.16912
3000;9.57821;0;0.300966808;1504.04688
3001;8.86877;0;0.326086315;1294.42488
3002;8.4188675;0;0.31151563;1171.46064
3003;7.9879;0;0.323992583;1088.91552
3004;7.7944425;0;0.302885447;1038.30552
3005;7.7785975;0;0.290873651;1068.42624
3006;7.9764175;0.009349664;0.291550817;1191.42744
3007;8.1063425;0.065137769;0.271189408;1469.04072
3008;8.42489;0.189815191;0.230347401;1871.50992
3009;8.9773775;0.398921525;0.20688284;2057.454
3010;9.3941825;0.583205488;0.196857188;2135.36904
3011;9.495115;0.693386402;0.193666488;2279.85744
3012;9.4686325;0.747299155;0.210075649;2277.36768
3013;9.34215;0.750163406;0.268471249;2144.33688
3014;9.092695;0.701328917;0.311028323;2002.31136
3015;8.838175;0.582613673;0.348643768;1930.24944
3016;8.8677675;0.401740055;0.397216234;1942.77384
3017;8.8827925;0.273394903;0.392586819;2119.69632
3018;9.05252;0.15483629;0.354148648;2296.60536
3019;9.185595;0.064769472;0.307986347;2249.4192
3020;9.0395625;0.013546556;0.304043592;2190.12864
3021;8.87988;0.000129539;0.308830169;2237.23584
3022;8.9369525;0;0.302016311;2040.53976
3023;9.040355;0;0.280085395;1775.13
3024;8.870225;0;0.236169768;1513.00968
3025;8.1993725;0;0.237915424;1309.78848
3026;7.737715;0;0.247222773;1188.50256
3027;7.4543425;0;0.257296945;1098.21936
3028;7.23176;0;0.242515305;1038.82296
3029;7.160365;0;0.248222701;1048.66272
3030;7.2271225;0.0098348;0.259367472;1136.25624
3031;7.2288025;0.056386693;0.230746107;1340.68032
3032;7.5767075;0.110362946;0.231023513;1759.69752
3033;8.04623;0.163021797;0.195470156;2051.6244
3034;8.5508825;0.200201166;0.161702536;2249.1924
3035;8.886415;0.253602538;0.153888751;2498.08944
3036;9.2868025;0.290778521;0.142612133;2491.13088
3037;9.2715525;0.274593773;0.155730391;2265.6648
3038;8.8548925;0.239498033;0.169260011;2074.45392
3039;8.6915975;0.200980093;0.229977175;1952.42712
3040;8.48209;0.150059436;0.254790796;1922.6592
3041;8.47981;0.110887875;0.300825468;2092.37616
3042;8.722925;0.072885552;0.34776514;2285.24856
3043;8.9957575;0.041699687;0.37501002;2333.37552
3044;9.09243;0.012614384;0.365767013;2331.40824
3045;8.945105;6.52E-05;0.358567107;2377.52088
3046;9.016735;0;0.350237536;2098.66776
3047;9.07321;0;0.319925364;1688.06064
3048;8.829475;0;0.309610703;1378.34256
3049;8.262925;0;0.339423966;1197.80136
3050;7.8654275;0;0.325625377;1106.68992
3051;7.57393;0;0.324254167;1054.40832
3052;7.4734475;0;0.333211331;1026.38256
3053;7.6457975;0;0.3258954;1102.5168
3054;8.2498775;0.001135371;0.33328833;1376.7012
3055;9.2719025;0.014743733;0.35843526;1712.4996
3056;10.22455;0.046678046;0.305484417;1841.25984
3057;10.7432575;0.090768699;0.32101073;1871.30832
3058;11.06064;0.133856908;0.334312518;1896.45456
3059;11.143675;0.161342024;0.369488265;2054.14608
3060;11.3539825;0.164576264;0.366562314;1949.11416
3061;11.0773475;0.146977594;0.382937722;1810.70064
3062;11.0632225;0.138919086;0.370556753;1703.28144
3063;10.88949;0.185798637;0.373981613;1673.43624
3064;10.863035;0.252337628;0.382323842;1826.65896
3065;10.7115275;0.229862198;0.399909078;2159.14272
3066;10.5605175;0.181437493;0.404878131;2382.99096
3067;10.3961025;0.095524387;0.410871372;2364.15816
3068;9.9842775;0.022733661;0.399870052;2281.29384
3069;9.59807;0.000542709;0.379908403;2334.15
3070;9.567175;0;0.334616294;2133.37656
3071;9.820935;0;0.300591308;1732.82088
3072;9.5771125;0;0.263031766;1407.20496
3073;8.8918825;0;0.215331601;1209.89736
3074;8.39201;0;0.165727564;1116.1164
3075;8.1077675;0;0.13932123;1054.68552
3076;8.11213;0;0.133341701;1029.51744
3077;8.2711475;0;0.120000886;1106.51688
3078;8.75994;0.016900175;0.102611838;1379.61432
3079;9.62007;0.11116812;0.077205433;1699.25448
3080;10.334395;0.278341089;0.041732239;1797.90912
3081;10.69302;0.460521949;0.041293452;1792.5936
3082;10.851465;0.6054447;0.051873916;1797.23208
3083;10.81735;0.704382819;0.054386394;1943.71296
3084;10.884105;0.718928434;0.05067358;1855.42224
3085;10.605255;0.710274724;0.048278183;1717.41192
3086;10.485425;0.711902004;0.044443015;1622.54232
3087;10.3420075;0.670022826;0.042591881;1614.1692
3088;10.15268;0.563076152;0.052426619;1769.69856
3089;10.08118;0.427331193;0.061367961;2107.80696
3090;10.1842425;0.269452855;0.070004472;2332.89672
3091;10.1521925;0.117414775;0.073715177;2331.3444
3092;9.92686;0.026663009;0.085164777;2252.97408
3093;9.7243125;0.000618908;0.104128607;2308.55016
3094;9.70901;0;0.111347499;2134.0452
3095;9.815925;0;0.099988608;1740.25488
3096;9.4936525;0;0.097499335;1416.29544
3097;8.7477625;0;0.082611163;1214.54424
3098;8.2742925;0;0.077687466;1118.78256
3099;8.0341075;0;0.062264521;1056.22944
3100;8.064515;0;0.044971458;1030.30704
