DateFormated,LoadFactor_wind,TimeStep,LoadFactor_PV,TimeStep_1,DA_Load,TimeStep_2
2017-01-01T00:00:00.0,0.38,6.3650448e13,0.0,6.3650448e13,9453.0,6.3650448e13
2017-01-01T01:00:00.0,0.39,6.36504516e13,0.0,6.36504516e13,9213.0,6.36504516e13
2017-01-01T02:00:00.0,0.4,6.36504552e13,0.0,6.36504552e13,8728.0,6.36504552e13
2017-01-01T03:00:00.0,0.39,6.36504588e13,0.0,6.36504588e13,8308.0,6.36504588e13
2017-01-01T04:00:00.0,0.44,6.36504624e13,0.0,6.36504624e13,8052.0,6.36504624e13
2017-01-01T05:00:00.0,0.53,6.3650466e13,0.0,6.3650466e13,7938.0,6.3650466e13
2017-01-01T06:00:00.0,0.6,6.36504696e13,0.0,6.36504696e13,7864.0,6.36504696e13
2017-01-01T07:00:00.0,0.57,6.36504732e13,0.0,6.36504732e13,7706.0,6.36504732e13
2017-01-01T08:00:00.0,0.47,6.36504768e13,0.86,6.36504768e13,7744.0,6.36504768e13
2017-01-01T09:00:00.0,0.53,6.36504804e13,6.33,6.36504804e13,7914.0,6.36504804e13
2017-01-01T10:00:00.0,0.51,6.3650484e13,13.3,6.3650484e13,8269.0,6.3650484e13
2017-01-01T11:00:00.0,0.52,6.36504876e13,19.88,6.36504876e13,8702.0,6.36504876e13
2017-01-01T12:00:00.0,0.49,6.36504912e13,12.6,6.36504912e13,9074.0,6.36504912e13
2017-01-01T13:00:00.0,0.49,6.36504948e13,5.25,6.36504948e13,9093.0,6.36504948e13
2017-01-01T14:00:00.0,0.57,6.36504984e13,2.4,6.36504984e13,8960.0,6.36504984e13
2017-01-01T15:00:00.0,0.55,6.3650502e13,0.52,6.3650502e13,8836.0,6.3650502e13
2017-01-01T16:00:00.0,0.49,6.36505056e13,0.0,6.36505056e13,8829.0,6.36505056e13
2017-01-01T17:00:00.0,0.46,6.36505092e13,0.0,6.36505092e13,9443.0,6.36505092e13
2017-01-01T18:00:00.0,0.58,6.36505128e13,0.0,6.36505128e13,9905.0,6.36505128e13
2017-01-01T19:00:00.0,0.48,6.36505164e13,0.0,6.36505164e13,9917.0,6.36505164e13
2017-01-01T20:00:00.0,0.32,6.365052e13,0.0,6.365052e13,9618.0,6.365052e13
2017-01-01T21:00:00.0,0.16,6.36505236e13,0.0,6.36505236e13,9365.0,6.36505236e13
2017-01-01T22:00:00.0,0.17,6.36505272e13,0.0,6.36505272e13,9663.0,6.36505272e13
2017-01-01T23:00:00.0,0.15,6.36505308e13,0.0,6.36505308e13,10055.0,6.36505308e13
2017-01-02T00:00:00.0,0.37,6.36505344e13,0.0,6.36505344e13,9329.0,6.36505344e13
2017-01-02T01:00:00.0,0.2,6.3650538e13,0.0,6.3650538e13,8806.0,6.3650538e13
2017-01-02T02:00:00.0,0.11,6.36505416e13,0.0,6.36505416e13,8426.0,6.36505416e13
2017-01-02T03:00:00.0,0.32,6.36505452e13,0.0,6.36505452e13,8321.0,6.36505452e13
2017-01-02T04:00:00.0,0.4,6.36505488e13,0.0,6.36505488e13,8296.0,6.36505488e13
2017-01-02T05:00:00.0,0.57,6.36505524e13,0.0,6.36505524e13,8636.0,6.36505524e13
2017-01-02T06:00:00.0,0.37,6.3650556e13,0.0,6.3650556e13,9861.0,6.3650556e13
2017-01-02T07:00:00.0,0.45,6.36505596e13,0.0,6.36505596e13,11011.0,6.36505596e13
2017-01-02T08:00:00.0,0.54,6.36505632e13,0.09,6.36505632e13,11315.0,6.36505632e13
2017-01-02T09:00:00.0,0.49,6.36505668e13,1.96,6.36505668e13,11483.0,6.36505668e13
2017-01-02T10:00:00.0,0.52,6.36505704e13,4.03,6.36505704e13,11685.0,6.36505704e13
2017-01-02T11:00:00.0,0.34,6.3650574e13,5.89,6.3650574e13,11870.0,6.3650574e13
2017-01-02T12:00:00.0,0.29,6.36505776e13,10.67,6.36505776e13,11826.0,6.36505776e13
2017-01-02T13:00:00.0,0.39,6.36505812e13,11.89,6.36505812e13,11787.0,6.36505812e13
2017-01-02T14:00:00.0,0.43,6.36505848e13,5.04,6.36505848e13,11598.0,6.36505848e13
2017-01-02T15:00:00.0,0.25,6.36505884e13,1.9,6.36505884e13,11617.0,6.36505884e13
2017-01-02T16:00:00.0,0.42,6.3650592e13,0.0,6.3650592e13,11718.0,6.3650592e13
2017-01-02T17:00:00.0,0.47,6.36505956e13,0.0,6.36505956e13,12274.0,6.36505956e13
2017-01-02T18:00:00.0,0.55,6.36505992e13,0.0,6.36505992e13,12447.0,6.36505992e13
2017-01-02T19:00:00.0,0.49,6.36506028e13,0.0,6.36506028e13,12148.0,6.36506028e13
2017-01-02T20:00:00.0,0.46,6.36506064e13,0.0,6.36506064e13,11562.0,6.36506064e13
2017-01-02T21:00:00.0,0.31,6.365061e13,0.0,6.365061e13,10840.0,6.365061e13
2017-01-02T22:00:00.0,0.26,6.36506136e13,0.0,6.36506136e13,10630.0,6.36506136e13
2017-01-02T23:00:00.0,0.16,6.36506172e13,0.0,6.36506172e13,10796.0,6.36506172e13
2017-01-03T00:00:00.0,0.14,6.36506208e13,0.0,6.36506208e13,10776.0,6.36506208e13
2017-01-03T01:00:00.0,0.13,6.36506244e13,0.0,6.36506244e13,10718.0,6.36506244e13
2017-01-03T02:00:00.0,0.2,6.3650628e13,0.0,6.3650628e13,10267.0,6.3650628e13
2017-01-03T03:00:00.0,0.19,6.36506316e13,0.0,6.36506316e13,10044.0,6.36506316e13
2017-01-03T04:00:00.0,0.18,6.36506352e13,0.0,6.36506352e13,10011.0,6.36506352e13
2017-01-03T05:00:00.0,0.27,6.36506388e13,0.0,6.36506388e13,10312.0,6.36506388e13
2017-01-03T06:00:00.0,0.3,6.36506424e13,0.0,6.36506424e13,11323.0,6.36506424e13
2017-01-03T07:00:00.0,0.36,6.3650646e13,0.0,6.3650646e13,12250.0,6.3650646e13
2017-01-03T08:00:00.0,0.45,6.36506496e13,1.04,6.36506496e13,12722.0,6.36506496e13
2017-01-03T09:00:00.0,0.58,6.36506532e13,7.29,6.36506532e13,12843.0,6.36506532e13
2017-01-03T10:00:00.0,0.54,6.36506568e13,12.6,6.36506568e13,12922.0,6.36506568e13
2017-01-03T11:00:00.0,0.62,6.36506604e13,18.42,6.36506604e13,12896.0,6.36506604e13
2017-01-03T12:00:00.0,0.68,6.3650664e13,24.56,6.3650664e13,12739.0,6.3650664e13
2017-01-03T13:00:00.0,0.71,6.36506676e13,11.9,6.36506676e13,12735.0,6.36506676e13
2017-01-03T14:00:00.0,0.71,6.36506712e13,3.35,6.36506712e13,12571.0,6.36506712e13
2017-01-03T15:00:00.0,0.76,6.36506748e13,0.54,6.36506748e13,12559.0,6.36506748e13
2017-01-03T16:00:00.0,0.81,6.36506784e13,0.0,6.36506784e13,12590.0,6.36506784e13
2017-01-03T17:00:00.0,0.84,6.3650682e13,0.0,6.3650682e13,13044.0,6.3650682e13
2017-01-03T18:00:00.0,0.83,6.36506856e13,0.0,6.36506856e13,13373.0,6.36506856e13
2017-01-03T19:00:00.0,0.85,6.36506892e13,0.0,6.36506892e13,12966.0,6.36506892e13
2017-01-03T20:00:00.0,0.85,6.36506928e13,0.0,6.36506928e13,12440.0,6.36506928e13
2017-01-03T21:00:00.0,0.84,6.36506964e13,0.0,6.36506964e13,11754.0,6.36506964e13
2017-01-03T22:00:00.0,0.88,6.36507e13,0.0,6.36507e13,11527.0,6.36507e13
2017-01-03T23:00:00.0,0.85,6.36507036e13,0.0,6.36507036e13,11724.0,6.36507036e13
2017-01-04T00:00:00.0,0.84,6.36507072e13,0.0,6.36507072e13,10339.0,6.36507072e13
2017-01-04T01:00:00.0,0.86,6.36507108e13,0.0,6.36507108e13,9764.0,6.36507108e13
2017-01-04T02:00:00.0,0.86,6.36507144e13,0.0,6.36507144e13,9392.0,6.36507144e13
2017-01-04T03:00:00.0,0.85,6.3650718e13,0.0,6.3650718e13,9222.0,6.3650718e13
2017-01-04T04:00:00.0,0.83,6.36507216e13,0.0,6.36507216e13,9196.0,6.36507216e13
2017-01-04T05:00:00.0,0.8,6.36507252e13,0.0,6.36507252e13,9472.0,6.36507252e13
2017-01-04T06:00:00.0,0.69,6.36507288e13,0.0,6.36507288e13,10366.0,6.36507288e13
2017-01-04T07:00:00.0,0.72,6.36507324e13,0.0,6.36507324e13,11203.0,6.36507324e13
2017-01-04T08:00:00.0,0.8,6.3650736e13,0.18,6.3650736e13,11688.0,6.3650736e13
2017-01-04T09:00:00.0,0.78,6.36507396e13,2.91,6.36507396e13,11790.0,6.36507396e13
2017-01-04T10:00:00.0,0.87,6.36507432e13,8.94,6.36507432e13,11844.0,6.36507432e13
2017-01-04T11:00:00.0,0.84,6.36507468e13,11.82,6.36507468e13,11802.0,6.36507468e13
2017-01-04T12:00:00.0,0.85,6.36507504e13,10.38,6.36507504e13,11781.0,6.36507504e13
2017-01-04T13:00:00.0,0.84,6.3650754e13,16.52,6.3650754e13,11729.0,6.3650754e13
2017-01-04T14:00:00.0,0.86,6.36507576e13,7.32,6.36507576e13,11549.0,6.36507576e13
2017-01-04T15:00:00.0,0.86,6.36507612e13,1.95,6.36507612e13,11626.0,6.36507612e13
2017-01-04T16:00:00.0,0.83,6.36507648e13,0.0,6.36507648e13,11662.0,6.36507648e13
2017-01-04T17:00:00.0,0.83,6.36507684e13,0.0,6.36507684e13,12312.0,6.36507684e13
2017-01-04T18:00:00.0,0.84,6.3650772e13,0.0,6.3650772e13,12552.0,6.3650772e13
2017-01-04T19:00:00.0,0.83,6.36507756e13,0.0,6.36507756e13,12167.0,6.36507756e13
2017-01-04T20:00:00.0,0.81,6.36507792e13,0.0,6.36507792e13,11641.0,6.36507792e13
2017-01-04T21:00:00.0,0.84,6.36507828e13,0.0,6.36507828e13,11048.0,6.36507828e13
2017-01-04T22:00:00.0,0.78,6.36507864e13,0.0,6.36507864e13,10776.0,6.36507864e13
2017-01-04T23:00:00.0,0.62,6.365079e13,0.0,6.365079e13,10937.0,6.365079e13
2017-01-05T00:00:00.0,0.59,6.36507936e13,0.0,6.36507936e13,10484.0,6.36507936e13
2017-01-05T01:00:00.0,0.69,6.36507972e13,0.0,6.36507972e13,9837.0,6.36507972e13
2017-01-05T02:00:00.0,0.7,6.36508008e13,0.0,6.36508008e13,9332.0,6.36508008e13
2017-01-05T03:00:00.0,0.72,6.36508044e13,0.0,6.36508044e13,9011.0,6.36508044e13
2017-01-05T04:00:00.0,0.75,6.3650808e13,0.0,6.3650808e13,8903.0,6.3650808e13
2017-01-05T05:00:00.0,0.73,6.36508116e13,0.0,6.36508116e13,8975.0,6.36508116e13
2017-01-05T06:00:00.0,0.71,6.36508152e13,0.0,6.36508152e13,9440.0,6.36508152e13
2017-01-05T07:00:00.0,0.63,6.36508188e13,0.0,6.36508188e13,10410.0,6.36508188e13
2017-01-05T08:00:00.0,0.49,6.36508224e13,1.4,6.36508224e13,10866.0,6.36508224e13
2017-01-05T09:00:00.0,0.32,6.3650826e13,9.46,6.3650826e13,11181.0,6.3650826e13
2017-01-05T10:00:00.0,0.19,6.36508296e13,19.76,6.36508296e13,11459.0,6.36508296e13
2017-01-05T11:00:00.0,0.1,6.36508332e13,28.84,6.36508332e13,11626.0,6.36508332e13
2017-01-05T12:00:00.0,0.08,6.36508368e13,29.38,6.36508368e13,11700.0,6.36508368e13
2017-01-05T13:00:00.0,0.13,6.36508404e13,19.7,6.36508404e13,11597.0,6.36508404e13
2017-01-05T14:00:00.0,0.03,6.3650844e13,10.9,6.3650844e13,11379.0,6.3650844e13
2017-01-05T15:00:00.0,0.08,6.36508476e13,2.75,6.36508476e13,11283.0,6.36508476e13
2017-01-05T16:00:00.0,0.08,6.36508512e13,0.0,6.36508512e13,11174.0,6.36508512e13
2017-01-05T17:00:00.0,0.09,6.36508548e13,0.0,6.36508548e13,11696.0,6.36508548e13
2017-01-05T18:00:00.0,0.17,6.36508584e13,0.0,6.36508584e13,12262.0,6.36508584e13
2017-01-05T19:00:00.0,0.14,6.3650862e13,0.0,6.3650862e13,12030.0,6.3650862e13
2017-01-05T20:00:00.0,0.13,6.36508656e13,0.0,6.36508656e13,11560.0,6.36508656e13
2017-01-05T21:00:00.0,0.13,6.36508692e13,0.0,6.36508692e13,10951.0,6.36508692e13
2017-01-05T22:00:00.0,0.12,6.36508728e13,0.0,6.36508728e13,10772.0,6.36508728e13
2017-01-05T23:00:00.0,0.12,6.36508764e13,0.0,6.36508764e13,11089.0,6.36508764e13
2017-01-06T00:00:00.0,0.14,6.365088e13,0.0,6.365088e13,10529.0,6.365088e13
2017-01-06T01:00:00.0,0.19,6.36508836e13,0.0,6.36508836e13,10489.0,6.36508836e13
2017-01-06T02:00:00.0,0.19,6.36508872e13,0.0,6.36508872e13,9990.0,6.36508872e13
2017-01-06T03:00:00.0,0.15,6.36508908e13,0.0,6.36508908e13,9688.0,6.36508908e13
2017-01-06T04:00:00.0,0.14,6.36508944e13,0.0,6.36508944e13,9579.0,6.36508944e13
2017-01-06T05:00:00.0,0.11,6.3650898e13,0.0,6.3650898e13,9664.0,6.3650898e13
2017-01-06T06:00:00.0,0.1,6.36509016e13,0.0,6.36509016e13,10144.0,6.36509016e13
2017-01-06T07:00:00.0,0.12,6.36509052e13,0.0,6.36509052e13,11074.0,6.36509052e13
2017-01-06T08:00:00.0,0.13,6.36509088e13,1.5,6.36509088e13,11545.0,6.36509088e13
2017-01-06T09:00:00.0,0.14,6.36509124e13,9.03,6.36509124e13,11626.0,6.36509124e13
2017-01-06T10:00:00.0,0.16,6.3650916e13,20.34,6.3650916e13,11775.0,6.3650916e13
2017-01-06T11:00:00.0,0.17,6.36509196e13,23.19,6.36509196e13,11913.0,6.36509196e13
2017-01-06T12:00:00.0,0.24,6.36509232e13,28.54,6.36509232e13,12004.0,6.36509232e13
2017-01-06T13:00:00.0,0.2,6.36509268e13,22.63,6.36509268e13,11874.0,6.36509268e13
2017-01-06T14:00:00.0,0.17,6.36509304e13,12.26,6.36509304e13,11649.0,6.36509304e13
2017-01-06T15:00:00.0,0.17,6.3650934e13,3.23,6.3650934e13,11524.0,6.3650934e13
2017-01-06T16:00:00.0,0.18,6.36509376e13,0.0,6.36509376e13,11347.0,6.36509376e13
2017-01-06T17:00:00.0,0.26,6.36509412e13,0.0,6.36509412e13,11789.0,6.36509412e13
2017-01-06T18:00:00.0,0.35,6.36509448e13,0.0,6.36509448e13,12289.0,6.36509448e13
2017-01-06T19:00:00.0,0.39,6.36509484e13,0.0,6.36509484e13,12054.0,6.36509484e13
2017-01-06T20:00:00.0,0.52,6.3650952e13,0.0,6.3650952e13,11599.0,6.3650952e13
2017-01-06T21:00:00.0,0.63,6.36509556e13,0.0,6.36509556e13,10998.0,6.36509556e13
2017-01-06T22:00:00.0,0.61,6.36509592e13,0.0,6.36509592e13,10902.0,6.36509592e13
2017-01-06T23:00:00.0,0.61,6.36509628e13,0.0,6.36509628e13,11280.0,6.36509628e13
2017-01-07T00:00:00.0,0.61,6.36509664e13,0.0,6.36509664e13,10944.0,6.36509664e13
2017-01-07T01:00:00.0,0.72,6.365097e13,0.0,6.365097e13,9982.0,6.365097e13
2017-01-07T02:00:00.0,0.7,6.36509736e13,0.0,6.36509736e13,9507.0,6.36509736e13
2017-01-07T03:00:00.0,0.67,6.36509772e13,0.0,6.36509772e13,9226.0,6.36509772e13
2017-01-07T04:00:00.0,0.7,6.36509808e13,0.0,6.36509808e13,9169.0,6.36509808e13
2017-01-07T05:00:00.0,0.66,6.36509844e13,0.0,6.36509844e13,9271.0,6.36509844e13
2017-01-07T06:00:00.0,0.72,6.3650988e13,0.0,6.3650988e13,9930.0,6.3650988e13
2017-01-07T07:00:00.0,0.72,6.36509916e13,0.0,6.36509916e13,10063.0,6.36509916e13
2017-01-07T08:00:00.0,0.66,6.36509952e13,0.05,6.36509952e13,10672.0,6.36509952e13
2017-01-07T09:00:00.0,0.52,6.36509988e13,0.35,6.36509988e13,11197.0,6.36509988e13
2017-01-07T10:00:00.0,0.35,6.36510024e13,1.19,6.36510024e13,11542.0,6.36510024e13
2017-01-07T11:00:00.0,0.21,6.3651006e13,1.42,6.3651006e13,11731.0,6.3651006e13
2017-01-07T12:00:00.0,0.12,6.36510096e13,1.5,6.36510096e13,11860.0,6.36510096e13
2017-01-07T13:00:00.0,0.12,6.36510132e13,1.18,6.36510132e13,11640.0,6.36510132e13
2017-01-07T14:00:00.0,0.13,6.36510168e13,0.56,6.36510168e13,11365.0,6.36510168e13
2017-01-07T15:00:00.0,0.14,6.36510204e13,0.07,6.36510204e13,11290.0,6.36510204e13
2017-01-07T16:00:00.0,0.16,6.3651024e13,0.0,6.3651024e13,11283.0,6.3651024e13
2017-01-07T17:00:00.0,0.13,6.36510276e13,0.0,6.36510276e13,11929.0,6.36510276e13
2017-01-07T18:00:00.0,0.14,6.36510312e13,0.0,6.36510312e13,12086.0,6.36510312e13
2017-01-07T19:00:00.0,0.11,6.36510348e13,0.0,6.36510348e13,11736.0,6.36510348e13
2017-01-07T20:00:00.0,0.08,6.36510384e13,0.0,6.36510384e13,11167.0,6.36510384e13
2017-01-07T21:00:00.0,0.01,6.3651042e13,0.0,6.3651042e13,10744.0,6.3651042e13
2017-01-07T22:00:00.0,0.06,6.36510456e13,0.0,6.36510456e13,10473.0,6.36510456e13
2017-01-07T23:00:00.0,0.03,6.36510492e13,0.0,6.36510492e13,10849.0,6.36510492e13
2017-01-08T00:00:00.0,0.05,6.36510528e13,0.0,6.36510528e13,10304.0,6.36510528e13
2017-01-08T01:00:00.0,0.05,6.36510564e13,0.0,6.36510564e13,9550.0,6.36510564e13
2017-01-08T02:00:00.0,0.04,6.365106e13,0.0,6.365106e13,9032.0,6.365106e13
2017-01-08T03:00:00.0,0.01,6.36510636e13,0.0,6.36510636e13,8679.0,6.36510636e13
2017-01-08T04:00:00.0,0.03,6.36510672e13,0.0,6.36510672e13,8580.0,6.36510672e13
2017-01-08T05:00:00.0,0.01,6.36510708e13,0.0,6.36510708e13,8550.0,6.36510708e13
2017-01-08T06:00:00.0,0.01,6.36510744e13,0.0,6.36510744e13,8588.0,6.36510744e13
2017-01-08T07:00:00.0,0.01,6.3651078e13,0.0,6.3651078e13,8679.0,6.3651078e13
2017-01-08T08:00:00.0,0.01,6.36510816e13,0.21,6.36510816e13,9092.0,6.36510816e13
2017-01-08T09:00:00.0,0.0,6.36510852e13,2.39,6.36510852e13,9656.0,6.36510852e13
2017-01-08T10:00:00.0,0.0,6.36510888e13,4.84,6.36510888e13,10094.0,6.36510888e13
2017-01-08T11:00:00.0,0.01,6.36510924e13,6.71,6.36510924e13,10562.0,6.36510924e13
2017-01-08T12:00:00.0,0.0,6.3651096e13,6.43,6.3651096e13,10780.0,6.3651096e13
2017-01-08T13:00:00.0,0.0,6.36510996e13,4.61,6.36510996e13,10600.0,6.36510996e13
2017-01-08T14:00:00.0,0.0,6.36511032e13,2.43,6.36511032e13,10334.0,6.36511032e13
2017-01-08T15:00:00.0,0.0,6.36511068e13,0.5,6.36511068e13,10155.0,6.36511068e13
2017-01-08T16:00:00.0,0.0,6.36511104e13,0.0,6.36511104e13,10064.0,6.36511104e13
2017-01-08T17:00:00.0,0.0,6.3651114e13,0.0,6.3651114e13,10522.0,6.3651114e13
2017-01-08T18:00:00.0,0.0,6.36511176e13,0.0,6.36511176e13,11145.0,6.36511176e13
2017-01-08T19:00:00.0,0.0,6.36511212e13,0.0,6.36511212e13,11121.0,6.36511212e13
2017-01-08T20:00:00.0,0.0,6.36511248e13,0.0,6.36511248e13,10832.0,6.36511248e13
2017-01-08T21:00:00.0,0.0,6.36511284e13,0.0,6.36511284e13,10207.0,6.36511284e13
2017-01-08T22:00:00.0,0.0,6.3651132e13,0.0,6.3651132e13,10149.0,6.3651132e13
2017-01-08T23:00:00.0,0.01,6.36511356e13,0.0,6.36511356e13,10407.0,6.36511356e13
2017-01-09T00:00:00.0,0.05,6.36511392e13,0.0,6.36511392e13,9805.0,6.36511392e13
2017-01-09T01:00:00.0,0.05,6.36511428e13,0.0,6.36511428e13,9445.0,6.36511428e13
2017-01-09T02:00:00.0,0.08,6.36511464e13,0.0,6.36511464e13,9016.0,6.36511464e13
2017-01-09T03:00:00.0,0.12,6.365115e13,0.0,6.365115e13,8773.0,6.365115e13
2017-01-09T04:00:00.0,0.11,6.36511536e13,0.0,6.36511536e13,8806.0,6.36511536e13
2017-01-09T05:00:00.0,0.17,6.36511572e13,0.0,6.36511572e13,9218.0,6.36511572e13
2017-01-09T06:00:00.0,0.18,6.36511608e13,0.0,6.36511608e13,10410.0,6.36511608e13
2017-01-09T07:00:00.0,0.22,6.36511644e13,0.0,6.36511644e13,11548.0,6.36511644e13
2017-01-09T08:00:00.0,0.36,6.3651168e13,0.48,6.3651168e13,12275.0,6.3651168e13
2017-01-09T09:00:00.0,0.41,6.36511716e13,2.95,6.36511716e13,12339.0,6.36511716e13
2017-01-09T10:00:00.0,0.43,6.36511752e13,13.45,6.36511752e13,12428.0,6.36511752e13
2017-01-09T11:00:00.0,0.58,6.36511788e13,15.96,6.36511788e13,12582.0,6.36511788e13
2017-01-09T12:00:00.0,0.45,6.36511824e13,10.23,6.36511824e13,12462.0,6.36511824e13
2017-01-09T13:00:00.0,0.63,6.3651186e13,6.19,6.3651186e13,12503.0,6.3651186e13
2017-01-09T14:00:00.0,0.7,6.36511896e13,3.31,6.36511896e13,12402.0,6.36511896e13
2017-01-09T15:00:00.0,0.79,6.36511932e13,0.67,6.36511932e13,12297.0,6.36511932e13
2017-01-09T16:00:00.0,0.83,6.36511968e13,0.0,6.36511968e13,12204.0,6.36511968e13
2017-01-09T17:00:00.0,0.83,6.36512004e13,0.0,6.36512004e13,12726.0,6.36512004e13
2017-01-09T18:00:00.0,0.85,6.3651204e13,0.0,6.3651204e13,13048.0,6.3651204e13
2017-01-09T19:00:00.0,0.89,6.36512076e13,0.0,6.36512076e13,12602.0,6.36512076e13
2017-01-09T20:00:00.0,0.91,6.36512112e13,0.0,6.36512112e13,11937.0,6.36512112e13
2017-01-09T21:00:00.0,0.91,6.36512148e13,0.0,6.36512148e13,11305.0,6.36512148e13
2017-01-09T22:00:00.0,0.89,6.36512184e13,0.0,6.36512184e13,11185.0,6.36512184e13
2017-01-09T23:00:00.0,0.46,6.3651222e13,0.0,6.3651222e13,11455.0,6.3651222e13
2017-01-10T00:00:00.0,0.57,6.36512256e13,0.0,6.36512256e13,10833.0,6.36512256e13
2017-01-10T01:00:00.0,0.74,6.36512292e13,0.0,6.36512292e13,10440.0,6.36512292e13
2017-01-10T02:00:00.0,0.65,6.36512328e13,0.0,6.36512328e13,10007.0,6.36512328e13
2017-01-10T03:00:00.0,0.57,6.36512364e13,0.0,6.36512364e13,9771.0,6.36512364e13
2017-01-10T04:00:00.0,0.53,6.365124e13,0.0,6.365124e13,9777.0,6.365124e13
2017-01-10T05:00:00.0,0.61,6.36512436e13,0.0,6.36512436e13,10071.0,6.36512436e13
2017-01-10T06:00:00.0,0.57,6.36512472e13,0.0,6.36512472e13,11099.0,6.36512472e13
2017-01-10T07:00:00.0,0.45,6.36512508e13,0.0,6.36512508e13,12091.0,6.36512508e13
2017-01-10T08:00:00.0,0.28,6.36512544e13,0.6,6.36512544e13,12456.0,6.36512544e13
2017-01-10T09:00:00.0,0.45,6.3651258e13,5.43,6.3651258e13,12577.0,6.3651258e13
2017-01-10T10:00:00.0,0.55,6.36512616e13,10.31,6.36512616e13,12721.0,6.36512616e13
2017-01-10T11:00:00.0,0.42,6.36512652e13,14.91,6.36512652e13,12675.0,6.36512652e13
2017-01-10T12:00:00.0,0.3,6.36512688e13,9.64,6.36512688e13,12519.0,6.36512688e13
2017-01-10T13:00:00.0,0.28,6.36512724e13,5.02,6.36512724e13,12472.0,6.36512724e13
2017-01-10T14:00:00.0,0.22,6.3651276e13,2.36,6.3651276e13,12363.0,6.3651276e13
2017-01-10T15:00:00.0,0.17,6.36512796e13,0.53,6.36512796e13,12346.0,6.36512796e13
2017-01-10T16:00:00.0,0.18,6.36512832e13,0.0,6.36512832e13,12447.0,6.36512832e13
2017-01-10T17:00:00.0,0.15,6.36512868e13,0.0,6.36512868e13,12813.0,6.36512868e13
2017-01-10T18:00:00.0,0.21,6.36512904e13,0.0,6.36512904e13,13185.0,6.36512904e13
2017-01-10T19:00:00.0,0.23,6.3651294e13,0.0,6.3651294e13,12750.0,6.3651294e13
2017-01-10T20:00:00.0,0.18,6.36512976e13,0.0,6.36512976e13,12209.0,6.36512976e13
2017-01-10T21:00:00.0,0.16,6.36513012e13,0.0,6.36513012e13,11515.0,6.36513012e13
2017-01-10T22:00:00.0,0.17,6.36513048e13,0.0,6.36513048e13,11290.0,6.36513048e13
2017-01-10T23:00:00.0,0.25,6.36513084e13,0.0,6.36513084e13,11553.0,6.36513084e13
2017-01-11T00:00:00.0,0.21,6.3651312e13,0.0,6.3651312e13,10671.0,6.3651312e13
2017-01-11T01:00:00.0,0.3,6.36513156e13,0.0,6.36513156e13,10212.0,6.36513156e13
2017-01-11T02:00:00.0,0.47,6.36513192e13,0.0,6.36513192e13,9838.0,6.36513192e13
2017-01-11T03:00:00.0,0.67,6.36513228e13,0.0,6.36513228e13,9624.0,6.36513228e13
2017-01-11T04:00:00.0,0.68,6.36513264e13,0.0,6.36513264e13,9598.0,6.36513264e13
2017-01-11T05:00:00.0,0.78,6.365133e13,0.0,6.365133e13,9921.0,6.365133e13
2017-01-11T06:00:00.0,0.85,6.36513336e13,0.0,6.36513336e13,10920.0,6.36513336e13
2017-01-11T07:00:00.0,0.89,6.36513372e13,0.0,6.36513372e13,11910.0,6.36513372e13
2017-01-11T08:00:00.0,0.82,6.36513408e13,0.06,6.36513408e13,12268.0,6.36513408e13
2017-01-11T09:00:00.0,0.88,6.36513444e13,0.66,6.36513444e13,12295.0,6.36513444e13
2017-01-11T10:00:00.0,0.9,6.3651348e13,1.9,6.3651348e13,12395.0,6.3651348e13
2017-01-11T11:00:00.0,0.91,6.36513516e13,1.49,6.36513516e13,12309.0,6.36513516e13
2017-01-11T12:00:00.0,0.89,6.36513552e13,1.77,6.36513552e13,12241.0,6.36513552e13
2017-01-11T13:00:00.0,0.91,6.36513588e13,9.16,6.36513588e13,12175.0,6.36513588e13
2017-01-11T14:00:00.0,0.88,6.36513624e13,4.65,6.36513624e13,12031.0,6.36513624e13
2017-01-11T15:00:00.0,0.9,6.3651366e13,1.94,6.3651366e13,12081.0,6.3651366e13
2017-01-11T16:00:00.0,0.86,6.36513696e13,0.0,6.36513696e13,12119.0,6.36513696e13
2017-01-11T17:00:00.0,0.91,6.36513732e13,0.0,6.36513732e13,12614.0,6.36513732e13
2017-01-11T18:00:00.0,0.91,6.36513768e13,0.0,6.36513768e13,12893.0,6.36513768e13
2017-01-11T19:00:00.0,0.89,6.36513804e13,0.0,6.36513804e13,12463.0,6.36513804e13
2017-01-11T20:00:00.0,0.88,6.3651384e13,0.0,6.3651384e13,11938.0,6.3651384e13
2017-01-11T21:00:00.0,0.85,6.36513876e13,0.0,6.36513876e13,11273.0,6.36513876e13
2017-01-11T22:00:00.0,0.86,6.36513912e13,0.0,6.36513912e13,10960.0,6.36513912e13
2017-01-11T23:00:00.0,0.85,6.36513948e13,0.0,6.36513948e13,11131.0,6.36513948e13
2017-01-12T00:00:00.0,0.86,6.36513984e13,0.0,6.36513984e13,10503.0,6.36513984e13
2017-01-12T01:00:00.0,0.86,6.3651402e13,0.0,6.3651402e13,9972.0,6.3651402e13
2017-01-12T02:00:00.0,0.88,6.36514056e13,0.0,6.36514056e13,9553.0,6.36514056e13
2017-01-12T03:00:00.0,0.88,6.36514092e13,0.0,6.36514092e13,9302.0,6.36514092e13
