Timestep,Load,LFS,LFW,ResidualLoad
2366,11293,0.3446126447016919,0.0606366851945427,10012
2367,11066,0.2799050163253191,0.06568974229408793,9993
2368,10917,0.2205402196497477,0.06872157655381506,10038
2369,10826,0.19827842089640843,0.07427993936331481,10011
2370,10728,0.14247551202137132,0.061647296614451744,10126
2371,10839,0.08251706737904423,0.07225871652349672,10418
2372,10782,0.023745918670228554,0.07377463365336029,10556
2373,10633,0.0005936479667557139,0.06467913087417888,10503
2374,10518,0,0.07225871652349672,10375
2375,10121,0,0.08792319353208691,9947
2376,10124,0,0.09398686205154118,9938
2377,9406,0,0.13845376452753916,9132
2378,8905,0,0.22991409802930773,8450
2379,8548,0,0.22738756947953512,8098
2380,8270,0,0.15209701869631126,7969
2381,8253,0,0.15765538150581102,7941
2382,8709,0,0.14451743304699344,8423
2383,9398,0,0.12683173319858515,9147
2384,10087,0.016918967052537846,0.19504800404244568,9644
2385,10656,0.11190264173345206,0.16422435573521982,9954
2386,10763,0.22113386761650342,0.08185952501263265,9856
2387,10973,0.325615909765509,0.0944921677614957,9689
2388,10974,0.4939151083407539,0.10864072764022234,9095
2389,10933,0.5716829919857525,0.08943911066195048,8830
2390,10711,0.5574354407836153,0.06114199090449722,8712
2391,10530,0.5476402493321461,0.045477513895907026,8595
2392,10566,0.45384387058474324,0.052046488125315815,8934
2393,10556,0.2570495696052241,0.04749873673572511,9596
2394,10683,0.12763431285247848,0.09499747347145023,10065
2395,10857,0.06144256455921639,0.09348155634158666,10465
2396,10604,0.01840308696942713,0.08842849924204144,10367
2397,10514,0.0005936479667557139,0.12481051035876706,10265
2398,10603,0,0.12278928751894896,10360
2399,10314,0,0.06467913087417888,10186
2400,10200,0,0.06922688226376958,10063
2401,9496,0,0.04699343102577059,9403
2402,9001,0,0.04194037392622536,8918
2403,8601,0,0.04345629105608893,8515
2404,8454,0,0.0449722081859525,8365
2405,8542,0,0.045477513895907026,8452
2406,8882,0,0.04699343102577059,8789
2407,9646,0,0.04244567963617989,9562
2408,10264,0.012169783318492134,0.029307731177362305,10165
2409,10813,0.05431878895814782,0.017180394138453764,10596
2410,11259,0.09498367468091422,0.01212733703890854,10915
2411,11536,0.14158504007123776,0.01010611419909045,11039
2412,11590,0.1662214306915999,0.007579585649317837,11015
2413,11556,0.19412288512911843,0.00808489135927236,10886
2414,11431,0.22143069159988127,0.009600808489135927,10666
2415,10999,0.22707034728406056,0.01010611419909045,10214
2416,10934,0.25794004155535766,0.012632642748863061,10040
2417,10694,0.28138913624220835,0.036887316826680144,9673
2418,10671,0.2371623627189077,0.07529055078322384,9723
2419,10712,0.1454437518551499,0.09095502779181405,10042
2420,10695,0.05313149302463639,0.07983830217281455,10358
2421,10529,0.003265063817156426,0.06316321374431531,10393
2422,10678,0,0.0833754421424962,10513
2423,10353,0,0.11419909044972208,10127
2424,10400,0,0.10510358767054068,10192
2425,9705,0,0.11520970186963113,9477
2426,9030,0,0.10308236483072258,8826
2427,8615,0,0.09600808489135927,8425
2428,8343,0,0.0965133906013138,8152
2429,8345,0,0.08842849924204144,8170
2430,8789,0,0.07983830217281455,8631
2431,9475,0,0.08438605356240525,9308
2432,10264,0.008311071534579995,0.0833754421424962,10071
2433,10972,0.04303947758978925,0.0808489135927236,10667
2434,11270,0.0840011872959335,0.0606366851945427,10867
2435,11383,0.12377560106856635,0.05154118241536129,10864
2436,11658,0.1682991985752449,0.048004042445679636,10996
2437,11604,0.20807361234787772,0.04598281960586155,10812
2438,11486,0.18432769367764915,0.033855482566953005,10798
2439,11430,0.20184030869694272,0.03991915108640728,10671
2440,11234,0.22766399525081626,0.06114199090449722,10346
2441,11165,0.1611754229741763,0.049519959575543206,10524
2442,11136,0.09824873849807064,0.028802425467407782,10748
2443,11202,0.060552092609082814,0.011622031328954016,10975
2444,10893,0.020480854853072127,0.028802425467407782,10767
2445,10791,0.0005936479667557139,0.04295098534613441,10704
2446,10521,0,0.06568974229408793,10391
2447,10052,0,0.04143506821627085,9970
2448,9976,0,0.052046488125315815,9873
2449,9287,0,0.09044972208185953,9108
2450,8770,0,0.0944921677614957,8583
2451,8407,0,0.07124810510358767,8266
2452,8233,0,0.07579585649317837,8083
2453,8381,0,0.10055583628094998,8182
2454,8663,0,0.0717534108135422,8521
2455,9581,0,0.06720565942395149,9448
2456,10071,0.02018403086969427,0.06316321374431531,9878
2457,10562,0.11071534579994063,0.0717534108135422,10047
2458,10826,0.21193232413178986,0.07529055078322384,9963
2459,11136,0.28554467200949835,0.06265790803436079,10050
2460,11135,0.3006826951617691,0.05154118241536129,10020
2461,11101,0.3054318788958148,0.053562405255179385,9966
2462,10911,0.3033541110121698,0.059120768064679134,9772
2463,10655,0.3027604630454141,0.07933299646286003,9478
2464,10603,0.31255565449688333,0.06316321374431531,9425
2465,10389,0.2736717126743841,0.0828701364325417,9303
2466,10469,0.174235678242802,0.06720565942395149,9749
2467,10545,0.10181062629860493,0.0358767054067711,10131
2468,10339,0.041852181656277826,0.01414855987872663,10170
2469,10085,0.004155535767289997,0.021222839818089943,10029
2470,10250,0,0.013137948458817585,10224
2471,10014,0,0.00606366851945427,10002
2472,10119,0,0.010611419909044972,10098
2473,9430,0,0.019706922688226377,9391
2474,8807,0,0.019706922688226377,8768
2475,8354,0,0.024759979787771603,8305
2476,8188,0,0.03183425972713492,8125
2477,8012,0,0.0404244567963618,7932
2478,8218,0,0.04345629105608893,8132
2479,8547,0,0.03436078827690753,8479
2480,8666,0.02730780647076284,0.017180394138453764,8540
2481,9010,0.13119620065301277,0.011622031328954016,8545
2482,9682,0.2769367764915405,0.01869631126831733,8712
2483,9875,0.4286138319976254,0.0035371399696816574,8424
2484,9808,0.4766993173048382,0.003031834259727135,8196
2485,9863,0.5330958741466311,0.0055583628094997475,8056
2486,9884,0.5135054912436925,0.01667508842849924,8121
2487,9463,0.4903532205402196,0.0202122283981809,7771
2488,9394,0.4541406945681211,0.019706922688226377,7825
2489,9244,0.3618284357376076,0.010611419909044972,8004
2490,9351,0.199168892846542,0.021222839818089943,8638
2491,9523,0.06678539626001781,0.01869631126831733,9261
2492,9694,0.0192935589195607,0.027791814047498736,9574
2493,9575,0.0005936479667557139,0.06568974229408793,9443
2494,9492,0,0.08842849924204144,9317
2495,9268,0,0.06366851945426984,9142
2496,9343,0,0.07326932794340577,9198
2497,8829,0,0.057604850934815564,8715
2498,8333,0,0.07074279939363315,8193
2499,7968,0,0.08489135927235977,7800
2500,7700,0,0.08943911066195048,7523
2501,7646,0,0.14300151591712987,7363
2502,7694,0,0.1435068216270844,7410
2503,7976,0,0.1505811015664477,7678
2504,7961,0.030572870287919263,0.15462354724608388,7552
2505,8229,0.1433659839715049,0.11066195048004042,7527
2506,8674,0.29593351142772334,0.050530570995452245,7577
2507,9140,0.4704660136539032,0.04598281960586155,7464
2508,9177,0.5161769070940933,0.07427993936331481,7291
2509,9413,0.4844167408726625,0.10409297625063163,7575
2510,9036,0.398337785693084,0.10055583628094998,7495
2511,8687,0.3778569308400119,0.07427993936331481,7267
2512,8768,0.36153161175422976,0.06265790803436079,7426
2513,8594,0.24903532205402196,0.050530570995452245,7655
2514,8742,0.18907687741169488,0.04446690247599798,8017
2515,9064,0.10596616206589493,0.03739262253663466,8633
2516,9398,0.03591570198872069,0.0358767054067711,9206
2517,9418,0.0023745918670228555,0.040929762506316324,9329
2518,9624,0,0.05002526528549773,9525
2519,9338,0,0.0808489135927236,9178
2520,9142,0,0.11318847902981304,8918
2521,8406,0,0.08236483072258717,8243
2522,8120,0,0.09044972208185953,7941
2523,7693,0,0.0828701364325417,7529
2524,7834,0,0.07579585649317837,7684
2525,7929,0,0.056088933804951994,7818
2526,8392,0,0.05406771096513391,8285
2527,9246,0,0.049519959575543206,9148
2528,10197,0.04333630157316711,0.05154118241536129,9949
2529,10640,0.14099139210448206,0.04598281960586155,10074
2530,11084,0.26357969723953695,0.0358767054067711,10125
2531,11050,0.3846838824577026,0.04143506821627085,9672
2532,11072,0.4921341644404868,0.03991915108640728,9335
2533,10862,0.5152864351439597,0.03840323395654371,9050
2534,10886,0.5054912436924903,0.0449722081859525,9094
2535,10740,0.46334223805283464,0.052046488125315815,9076
2536,10780,0.4321757197981597,0.05861546235472461,9208
2537,10504,0.3888394182249926,0.05305709954522486,9089
2538,10577,0.3054318788958148,0.05154118241536129,9446
2539,10798,0.190857821311962,0.04749873673572511,10061
2540,10617,0.07242505194419709,0.036887316826680144,10300
2541,10421,0.005639655684179281,0.03031834259727135,10342
2542,10558,0,0.023244062657908033,10512
2543,10263,0,0.01616978271854472,10231
2544,9884,0,0.008590197069226882,9867
2545,9256,0,0.008590197069226882,9239
2546,8734,0,0.021222839818089943,8692
2547,8309,0,0.0404244567963618,8229
2548,8189,0,0.06114199090449722,8068
2549,8342,0,0.0808489135927236,8182
2550,8585,0,0.10813542193026782,8371
2551,9590,0,0.12430520464881253,9344
2552,10482,0.04571089344018997,0.1328954017180394,10065
2553,10855,0.17482932620955774,0.12632642748863063,10016
2554,11207,0.3466904125853369,0.09853461344113189,9844
2555,11116,0.4864945087563075,0.05861546235472461,9361
2556,11015,0.6159097655090532,0.08943911066195048,8763
2557,10826,0.6862570495696052,0.11066195048004042,8295
2558,10727,0.711487088156723,0.11217786760990399,8108
2559,10581,0.705550608489166,0.11318847902981304,7980
2560,10507,0.6506381715642624,0.11419909044972208,8089
2561,10467,0.5345799940635203,0.09095502779181405,8486
2562,10629,0.39922825764321757,0.07225871652349672,9141
2563,10691,0.2267735233006827,0.05305709954522486,9822
2564,10514,0.07658058771148708,0.03991915108640728,10177
2565,10350,0.0074205995844464235,0.040929762506316324,10244
2566,10599,0,0.04244567963617989,10515
2567,10184,0,0.056088933804951994,10073
2568,9831,0,0.06417382516422436,9704
2569,9091,0,0.07124810510358767,8950
2570,8615,0,0.07478524507326932,8467
2571,8235,0,0.07529055078322384,8086
2572,8257,0,0.06568974229408793,8127
2573,8169,0,0.06265790803436079,8045
2574,8460,0,0.05457301667508843,8352
2575,9357,0.0005936479667557139,0.03486609398686205,9286
2576,10168,0.04749183734045711,0.023244062657908033,9962
2577,10770,0.18521816562778273,0.011622031328954016,10123
2578,11018,0.3544078361531612,0.00606366851945427,9812
2579,11059,0.5046007717423567,0.004547751389590703,9350
2580,11119,0.6150192935589196,0.004547751389590703,9038
2581,10890,0.6859602255862274,0.008590197069226882,8562
2582,10998,0.7183140397744138,0.01414855987872663,8550
2583,10693,0.6987236568714752,0.01667508842849924,8306
2584,10729,0.6444048679133274,0.025770591207680646,8507
2585,10660,0.41377263282873256,0.04143506821627085,9184
2586,9155,0.08014247551202137,0.07225871652349672,8742
2587,10667,0.22380528346690412,0.10308236483072258,9709
2588,10472,0.07361234787770853,0.12076806467913087,9985
2589,10228,0.008904719501335707,0.15007579585649317,9901
2590,10381,0,0.20363820111167255,9978
2591,10112,0,0.25669530065689744,9604
2592,9708,0,0.2541687721071248,9205
2593,8928,0,0.22435573521980798,8484
2594,8564,0,0.23496715512885297,8099
2595,8405,0,0.2748863062152602,7861
2596,8206,0,0.2885295603840323,7635
2597,8003,0,0.31480545730166754,7380
2598,8253,0,0.29509853461344115,7669
2599,9219,0.0008904719501335708,0.3254168772107125,8572
2600,10251,0.048679133273968535,0.27286508337544213,9547
2601,10534,0.18521816562778273,0.2026275896917635,9509
2602,10999,0.3558919560700505,0.10712481051035877,9588
2603,11097,0.5078658355595133,0.05558362809499747,9276
2604,11208,0.616206589492431,0.046488125315816066,9040
2605,11088,0.6829919857524488,0.036887316826680144,8714
2606,10995,0.711783912140101,0.043961596766043456,8510
2607,10908,0.6939744731374295,0.07074279939363315,8430
2608,10826,0.6399525081626596,0.06821627084386053,8535
2609,10707,0.5339863460967647,0.059120768064679134,8791
2610,10647,0.39180765805877116,0.04901465386558868,9230
2611,10623,0.22232116355001483,0.043961596766043456,9787
2612,10461,0.07598693974473138,0.03890853966649823,10128
2613,10162,0.00771742356782428,0.03233956543708944,10072
2614,10401,0,0.0358767054067711,10330
2615,10260,0,0.04143506821627085,10178
2616,9971,0,0.052046488125315815,9868
2617,9320,0,0.06467913087417888,9192
2618,8890,0,0.056088933804951994,8779
2619,8510,0,0.05457301667508843,8402
2620,8346,0,0.04295098534613441,8261
2621,8183,0,0.03436078827690753,8115
2622,8449,0,0.036887316826680144,8376
2623,9315,0.0008904719501335708,0.03486609398686205,9243
2624,10179,0.048679133273968535,0.032844871147043965,9950
2625,10662,0.17957850994360344,0.029307731177362305,9999
2626,10892,0.3407539329177798,0.02425467407781708,9696
2627,11138,0.4930246363906204,0.01212733703890854,9453
2628,11368,0.6061145740575838,0.007579585649317837,9311
2629,11225,0.6717126743840902,0.015159171298635674,8932
2630,11066,0.693084001187296,0.025770591207680646,8680
2631,10877,0.6651825467497774,0.029813036887316825,8577
2632,10720,0.612051053725141,0.03436078827690753,8590
2633,10587,0.5090531314930247,0.0358767054067711,8801
2634,10641,0.377560106856634,0.035371399696816574,9299
2635,10465,0.21371326803205698,0.03840323395654371,9669
2636,10329,0.07836153161175423,0.05103587670540677,9964
2637,9997,0.011279311368358563,0.0808489135927236,9799
2638,10030,0,0.10207175341081354,9828
2639,9836,0,0.10055583628094998,9637
2640,9724,0,0.09398686205154118,9538
2641,9127,0,0.0717534108135422,8985
2642,8562,0,0.053562405255179385,8456
2643,8220,0,0.04446690247599798,8132
2644,7920,0,0.03739262253663466,7846
2645,7856,0,0.03183425972713492,7793
2646,7866,0,0.030823648307225872,7805
2647,8090,0.0011872959335114278,0.03031834259727135,8026
2648,8194,0.04838230929059068,0.03335017685699848,7965
2649,8830,0.17186108637577915,0.029813036887316825,8192
2650,9469,0.333926981300089,0.015664477008590198,8313
2651,9728,0.4888691006233304,0.009095502779181405,8063
2652,9721,0.6040368061739388,0.00808489135927236,7670
2653,9726,0.6625111308993766,0.010611419909044972,7473
2654,9519,0.6797269219352924,0.01414855987872663,7201
2655,9232,0.6613238349658652,0.01819100555836281,6968
2656,9321,0.6075986939744732,0.019201616978271854,7236
2657,9171,0.4951024042742654,0.02223345123799899,7459
2658,9300,0.3668744434550312,0.036887316826680144,7991
2659,9499,0.21044820421490057,0.04749873673572511,8696
2660,9201,0.07598693974473138,0.05659423951490652,8833
2661,9178,0.008014247551202136,0.06821627084386053,9016
2662,9112,0,0.10106114199090449,8912
2663,8984,0,0.14047498736735725,8706
2664,8782,0,0.15411824153612935,8477
2665,8195,0,0.1935320869125821,7812
2666,7802,0,0.21424962102071754,7378
2667,7543,0,0.18241536129358263,7182
2668,7479,0,0.12632642748863063,7229
2669,7386,0,0.11369378473976756,7161
2670,7376,0,0.12481051035876706,7129
2671,7469,0.0026714158504007124,0.089944416371905,7282
2672,7685,0.051647373107747106,0.06265790803436079,7387
2673,8138,0.1709706144256456,0.04446690247599798,7474
2674,8675,0.2989017512615019,0.05002526528549773,7569
2675,8956,0.3811219946571683,0.052046488125315815,7569
2676,9103,0.4909468685069754,0.03031834259727135,7389
2677,9377,0.595428910655981,0.05305709954522486,7266
2678,8950,0.6393588601959038,0.12026275896917635,6558
2679,8624,0.6334223805283467,0.2425467407781708,6010
2680,8549,0.5405164737310775,0.29509853461344115,6144
2681,8335,0.42653606411398043,0.39211723092470946,6122
2682,8356,0.3220540219649748,0.42193026781202625,6436
2683,8985,0.20599584446423272,0.3678625568468924,7563
2684,9013,0.07984565152864351,0.24103082364830722,8267
2685,9059,0.008904719501335707,0.1889843355229914,8655
2686,9215,0,0.19403739262253664,8831
2687,9178,0,0.25265285497726125,8678
2688,8788,0,0.23648307225871654,8320
2689,8218,0,0.26478019201616976,7694
2690,7992,0,0.2203132895401718,7556
2691,7597,0,0.18544719555330974,7230
2692,7565,0,0.18292066700353715,7203
2693,7565,0,0.16068721576553815,7247
2694,8039,0,0.1505811015664477,7741
2695,8772,0.0011872959335114278,0.1369378473976756,8497
2696,9771,0.04333630157316711,0.1258211217786761,9376
2697,10347,0.161769070940932,0.10156644770085901,9601
2698,10713,0.29741763134461263,0.07377463365336029,9565
2699,10897,0.4327693677649154,0.10207175341081354,9237
2700,11055,0.5250816265954289,0.15462354724608388,8980
2701,10944,0.5972098545562482,0.17129863567458312,8593
2702,10660,0.6007717423567824,0.16119252147549268,8317
2703,10627,0.5503116651825467,0.15816068721576554,8460
2704,10496,0.4939151083407539,0.16220313289540172,8511
2705,10440,0.44493915108340754,0.17887822132390097,8587
2706,10466,0.3363015731671119,0.20414350682162707,8929
2707,10485,0.20184030869694272,0.1935320869125821,9422
2708,10334,0.0875630750964678,0.18241536129358263,9678
2709,10036,0.012763431285247848,0.18140474987367358,9634
2710,9961,0,0.20414350682162707,9557
2711,9754,0,0.2026275896917635,9353
2712,9480,0,0.22839818089944416,9028
2713,8758,0,0.22385042950985345,8315
2714,8368,0,0.2501263264274886,7873
2715,7938,0,0.26629610914603336,7411
2716,7949,0,0.25063163213744316,7453
2717,7915,0,0.2870136432541688,7347
2718,8300,0,0.348155634158666,7611
2719,9251,0.0011872959335114278,0.32844871147043964,8597
2720,10147,0.024636390620362124,0.27943405760485096,9511
2721,10695,0.06975363609379638,0.22536634663971702,10014
2722,11117,0.10863757791629564,0.1975745325922183,10360
2723,11069,0.1599881270406649,0.1819100555836281,10170
2724,11363,0.19827842089640843,0.17786760990399192,10343
2725,11227,0.27871772039180764,0.15866599292572006,9974
2726,11009,0.352626892252894,0.14552804446690248,9533
2727,10705,0.3722172751558326,0.15411824153612935,9146
2728,10568,0.37874740279014546,0.17028802425467407,8955
2729,10451,0.352626892252894,0.15563415866599292,8955
2730,10447,0.25526862570495695,0.1753410813542193,9240
2731,10574,0.15138023152270705,0.24153612935826174,9586
2732,10710,0.046601365390323536,0.2152602324406266,10127
2733,10623,0.00385871178391214,0.17281455280444669,10268
2734,10567,0,0.18342597271349168,10204
2735,10074,0,0.21930267812026275,9640
2736,9886,0,0.3097524002021223,9273
2737,9228,0,0.348155634158666,8539
2738,8744,0,0.3501768569984841,8051
2739,8152,0,0.35219807983830215,7455
2740,7886,0,0.3870641738251642,7120
2741,7936,0,0.393633148054573,7157
2742,8337,0,0.4012127337038909,7543
2743,8828,0.0005936479667557139,0.3623041940373926,8109
2744,9673,0.022855446720094985,0.29964628600303184,9003
2745,10522,0.10507569011576136,0.29307731177362306,9588
2746,11170,0.20658949243098843,0.2925720060636685,9895
2747,11096,0.27723360047491835,0.2521475492673067,9663
2748,11231,0.3689522113386762,0.258211217786761,9477
2749,11133,0.4630454140694568,0.26478019201616976,9049
2750,10993,0.42356782428020184,0.3178372915613946,8937
2751,10815,0.37399821905609976,0.3724103082364831,8818
2752,10749,0.3437221727515583,0.3911066195048004,8817
2753,10597,0.336004749183734,0.4128347650328449,8648
2754,10550,0.26061145740575836,0.47599797877716016,8730
2755,10453,0.178391214010092,0.4866093986862052,8889
2756,10317,0.08578213119620065,0.5053057099545225,9028
2757,10188,0.013060255268625705,0.46437594744820615,9225
2758,9952,0,0.43254168772107127,9096
2759,10010,0,0.3815058110156645,9255
2760,9660,0,0.37695805962607376,8914
2761,8904,0,0.3729156139464376,8166
2762,8447,0,0.3602829711975745,7734
2763,7908,0,0.38858009095502777,7139
2764,8023,0,0.3486609398686205,7333
2765,8023,0,0.38049519959575545,7270
2766,8247,0,0.3815058110156645,7492
2767,9157,0.0020777678836449986,0.3446184941889843,8468
2768,10064,0.04571089344018997,0.30520464881253156,9306
2769,10548,0.13802315227070347,0.2743810005053057,9540
2770,10779,0.24428613831997625,0.29762506316321374,9367
2771,10998,0.3618284357376076,0.30520464881253156,9175
2772,11015,0.41792816859602255,0.30722587165234966,8999
2773,10981,0.4912436924903532,0.29711975745325925,8738
2774,10658,0.5378450578806767,0.32440626579080345,8204
2775,10552,0.5577322647669932,0.2885295603840323,8102
2776,10576,0.5176610270109825,0.3582617483577564,8123
2777,10498,0.40605520926090827,0.35977766548762,8418
2778,10584,0.31522707034728403,0.3567458312278929,8816
2779,10652,0.19827842089640843,0.3355229914098029,9320
2780,10606,0.08934401899673494,0.3006568974229409,9710
2781,10274,0.013950727218759276,0.20161697827185449,9828
2782,10231,0,0.1349166245578575,9964
2783,10234,0,0.1212733703890854,9994
2784,10075,0,0.11975745325922182,9838
2785,9285,0,0.10358767054067711,9080
2786,8864,0,0.07680646791308741,8712
2787,8375,0,0.06366851945426984,8249
2788,8238,0,0.06366851945426984,8112
2789,8249,0,0.06720565942395149,8116
2790,8666,0,0.0717534108135422,8524
2791,9555,0.004749183734045711,0.07124810510358767,9398
2792,10465,0.06648857227663996,0.10055583628094998,10042
2793,11047,0.15345799940635205,0.13188479029813036,10269
2794,11215,0.26981300089047194,0.07781707933299646,10152
2795,11259,0.325615909765509,0.04244567963617989,10078
2796,11180,0.41495992876224397,0.07781707933299646,9628
2797,11221,0.45918670228554465,0.08842849924204144,9499
2798,10964,0.5431878895814782,0.11369378473976756,8909
2799,10637,0.5120213713268033,0.10611419909044972,8702
2800,10624,0.43870584743247254,0.09247094492167761,8963
2801,10307,0.40783615316117544,0.08842849924204144,8758
2802,10315,0.2879192638765212,0.12683173319858515,9094
2803,10590,0.13772632828732562,0.18039413845376454,9769
2804,10547,0.04808548530721282,0.14704396159676605,10094
2805,10198,0.006233303650934996,0.0919656392117231,9995
2806,9855,0,0.10005053057099546,9657
2807,9784,0,0.18140474987367358,9425
2808,9806,0,0.2536634663971703,9304
2809,9020,0,0.17584638706417383,8672
2810,8447,0,0.17786760990399192,8095
2811,8086,0,0.22132390096008084,7648
2812,7877,0,0.21627084386053563,7449
2813,7745,0,0.22182920667003536,7306
2814,7720,0,0.2314300151591713,7262
2815,7955,0.0014841199168892847,0.2066700353713997,7541
2816,8445,0.023745918670228554,0.21627084386053563,7937
2817,8881,0.06470762837637281,0.24861040929762507,8171
2818,9532,0.13594538438705847,0.23900960080848913,8601
2819,9741,0.188780053428317,0.27235977766548763,8566
2820,9987,0.2419115464529534,0.28246589186457804,8613
2821,10011,0.27931136835856335,0.3011622031328954,8474
2822,9685,0.27663995250816265,0.2849924204143507,8189
2823,9448,0.3146334223805283,0.2981303688731683,7798
2824,9340,0.30840011872959333,0.2385042950985346,7829
2825,9326,0.27189076877411694,0.17887822132390097,8056
2826,9516,0.19531018106262987,0.14451743304699344,8572
2827,9690,0.11457405758385278,0.08741788782213239,9131
2828,9578,0.0578806767586821,0.057604850934815564,9269
2829,9348,0.017215791035915702,0.03638201111672562,9218
2830,9335,0,0.03183425972713492,9272
2831,9352,0,0.03486609398686205,9283
2832,9311,0,0.0404244567963618,9231
2833,8695,0,0.05002526528549773,8596
2834,8267,0,0.037897928246589184,8192
2835,7973,0,0.017685699848408287,7938
2836,7762,0,0.017180394138453764,7728
2837,7702,0,0.027286508337544216,7648
2838,7749,0,0.05002526528549773,7650
2839,7787,0.0017809439002671415,0.03991915108640728,7702
2840,8011,0.014841199168892847,0.05659423951490652,7849
2841,8338,0.034431582071831404,0.08691258211217787,8050
2842,9065,0.07212822796081923,0.08741788782213239,8649
2843,9392,0.11279311368358563,0.08135421930267812,8851
2844,9721,0.16028495102404275,0.06467913087417888,9053
2845,9955,0.190857821311962,0.06720565942395149,9179
2846,9671,0.21816562778272486,0.08135421930267812,8775
2847,9296,0.23122588305135056,0.12481051035876706,8270
2848,9163,0.18076580587711488,0.1278423446184942,8301
2849,8985,0.16147224695755416,0.12228398180899444,8199
2850,8939,0.14010092015434847,0.14451743304699344,8181
2851,9400,0.08459483526268922,0.1819100555836281,8755
2852,9475,0.01751261501929356,0.2026275896917635,9015
2853,9407,0.0005936479667557139,0.21071248105103588,8988
2854,9458,0,0.24658918645780697,8970
2855,8974,0,0.2753916119252148,8429
2856,8846,0,0.24962102071753411,8352
2857,8456,0,0.2905507832238504,7881
2858,8069,0,0.17230924709449216,7728
2859,7804,0,0.11571500757958565,7575
2860,7869,0,0.07680646791308741,7717
2861,7847,0,0.10409297625063163,7641
2862,8128,0,0.22435573521980798,7684
2863,8567,0.00029682398337785694,0.24759979787771602,8076
2864,9103,0.014841199168892847,0.2577059120768065,8543
2865,9444,0.06975363609379638,0.2753916119252148,8664
2866,9960,0.12674384090234492,0.3506821627084386,8839
2867,10135,0.14663104778866132,0.3719050025265285,8905
2868,10481,0.1813594538438706,0.38858009095502777,9101
2869,10464,0.20837043633125557,0.46639717028802424,8839
2870,10233,0.2273671712674384,0.49772612430520463,8482
2871,9930,0.25853368952211336,0.5250126326427489,8020
2872,9713,0.28910655981003264,0.5522991409802931,7646
2873,9786,0.22796081923419412,0.572511369378474,7885
2874,9933,0.14366280795488276,0.53966649823143,8381
2875,10353,0.0578806767586821,0.5361293582617483,9097
2876,10253,0.016325319085782133,0.4431531076301162,9321
2877,10040,0.0011872959335114278,0.45831227892875187,9129
2878,9681,0,0.4805457301667509,8730
2879,9547,0,0.5113693784739768,8535
2880,9510,0,0.5568468923698838,8408
2881,8854,0,0.5760485093481557,7714
2882,8171,0,0.5583628094997474,7066
2883,7941,0,0.5406771096513391,6871
2884,7724,0,0.46589186457806975,6802
2885,7614,0,0.4749873673572511,6674
2886,7712,0,0.46387064173825165,6794
2887,7895,0.008014247551202136,0.4290045477513896,7019
2888,8094,0.06856634016028496,0.3875694795351187,7096
2889,8293,0.1662214306915999,0.3006568974229409,7138
2890,8850,0.30840011872959333,0.32036382011116726,7177
2891,9056,0.40694568121104185,0.3097524002021223,7072
2892,9118,0.5010388839418225,0.2981303688731683,6840
2893,9400,0.582962303354111,0.281455280444669,6879
2894,9168,0.6010685663401603,0.2556846892369884,6637
2895,8913,0.6129415256752746,0.18595250126326426,6480
2896,8808,0.5598100326506382,0.12733703890853967,6670
2897,8530,0.42475512021371326,0.08034360788276908,6940
2898,8825,0.31938260611457403,0.06366851945426984,7623
2899,9115,0.1861086375779163,0.05659423951490652,8376
2900,9249,0.08429801127931137,0.05659423951490652,8853
2901,9109,0.01810626298604927,0.07579585649317837,8898
2902,9222,0,0.10106114199090449,9022
2903,9622,0,0.1414855987872663,9342
2904,9394,0,0.1394643759474482,9118
2905,8627,0,0.12632642748863063,8377
2906,8128,0,0.13087417887822134,7869
2907,7761,0,0.1773623041940374,7410
2908,7611,0,0.20313289540171803,7209
2909,7848,0,0.21879737241030825,7415
2910,8180,0,0.25113693784739766,7683
2911,8846,0.008904719501335707,0.2986356745831228,8225
2912,10063,0.08637577916295637,0.3041940373926225,9170
2913,10787,0.24636390620362125,0.2294087923193532,9503
2914,10968,0.4327693677649154,0.15563415866599292,9202
2915,10893,0.5888987830216682,0.18140474987367358,8550
2916,10761,0.6622143069159988,0.337544214249621,7862
2917,10691,0.7174235678242802,0.4007074279939363,7481
2918,10577,0.7340457108934402,0.4113188479029813,7290
2919,10433,0.7171267438409024,0.39060131379484586,7244
2920,10321,0.6444048679133274,0.38858009095502777,7381
2921,10262,0.5185514989611161,0.3860535624052552,7751
2922,10334,0.3336301573167112,0.3916119252147549,8435
2923,10479,0.1682991985752449,0.3835270338554826,9153
2924,10532,0.06470762837637281,0.3168266801414856,9687
2925,10267,0.013060255268625705,0.2536634663971703,9721
2926,10089,0,0.17584638706417383,9741
2927,10099,0,0.16270843860535625,9777
2928,9886,0,0.16220313289540172,9565
2929,9158,0,0.1637190500252653,8834
2930,8842,0,0.17180394138453764,8502
2931,8626,0,0.10661950480040425,8415
2932,8309,0,0.08135421930267812,8148
2933,8222,0,0.0828701364325417,8058
2934,8596,0,0.08741788782213239,8423
2935,9338,0.00682695161769071,0.0965133906013138,9124
2936,10355,0.0750964677945978,0.0828701364325417,9938
2937,10879,0.23389729890175126,0.05305709954522486,9986
2938,11049,0.41347580884535473,0.043961596766043456,9569
2939,11027,0.5532799050163253,0.04345629105608893,9077
2940,11112,0.651231819531018,0.04446690247599798,8830
2941,10974,0.6755713861680024,0.0404244567963618,8618
